yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2008,2008.0,Re-Export,Saudi Arabia,World,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,241600.0,,25.6242618,42.3528328,-36.8535712,174.7456809
2008,2008.0,Re-Export,Saudi Arabia,Benin,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,67200.0,,25.6242618,42.3528328,9.5293472,2.2584408
2008,2008.0,Re-Export,Saudi Arabia,Senegal,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,43200.0,,25.6242618,42.3528328,14.4750607,-14.4529612
2008,2008.0,Re-Export,Saudi Arabia,Syria,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,28267.0,,25.6242618,42.3528328,34.6401861,39.0494106
2008,2008.0,Re-Export,Saudi Arabia,United Arab Emirates,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,31733.0,,25.6242618,42.3528328,24.0002488,53.9994829
2008,2008.0,Re-Export,Saudi Arabia,United Kingdom,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,37333.0,,25.6242618,42.3528328,54.7023545,-3.2765753
2008,2008.0,Re-Export,Saudi Arabia,Yemen,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,33867.0,,25.6242618,42.3528328,16.3471243,47.8915271
