yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2006,2006.0,Import,Azerbaijan,World,81.0,Other base metals; cermets; articles thereof,4023968.0,,40.3936294,47.7872508,-36.8535712,174.7456809
2006,2006.0,Import,Azerbaijan,Canada,81.0,Other base metals; cermets; articles thereof,552.0,,40.3936294,47.7872508,61.0666922,-107.991707
2006,2006.0,Import,Azerbaijan,France,81.0,Other base metals; cermets; articles thereof,1168.0,,40.3936294,47.7872508,46.603354,1.8883335
2006,2006.0,Import,Azerbaijan,Germany,81.0,Other base metals; cermets; articles thereof,276.0,,40.3936294,47.7872508,51.1638175,10.4478313
2006,2006.0,Import,Azerbaijan,Netherlands,81.0,Other base metals; cermets; articles thereof,366.0,,40.3936294,47.7872508,52.2434979,5.6343227
2006,2006.0,Import,Azerbaijan,Russian Federation,81.0,Other base metals; cermets; articles thereof,152459.0,,40.3936294,47.7872508,64.6863136,97.7453061
2006,2006.0,Import,Azerbaijan,United Kingdom,81.0,Other base metals; cermets; articles thereof,23544.0,,40.3936294,47.7872508,54.7023545,-3.2765753
2006,2006.0,Import,Azerbaijan,USA,81.0,Other base metals; cermets; articles thereof,3845604.0,,40.3936294,47.7872508,39.7837304,-100.445882
