yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2012,2012.0,Import,Comoros,World,36.0,Explosives; pyrotechnic products; matches,138292.0,,-12.2045176,44.2832964,-36.8535712,174.7456809
2012,2012.0,Import,Comoros,Andorra,36.0,Explosives; pyrotechnic products; matches,91.0,,-12.2045176,44.2832964,42.5407167,1.5732033
2012,2012.0,Import,Comoros,France,36.0,Explosives; pyrotechnic products; matches,656.0,,-12.2045176,44.2832964,46.603354,1.8883335
2012,2012.0,Import,Comoros,South Africa,36.0,Explosives; pyrotechnic products; matches,120076.0,,-12.2045176,44.2832964,-28.8166236,24.991639
2012,2012.0,Import,Comoros,United Arab Emirates,36.0,Explosives; pyrotechnic products; matches,17467.0,,-12.2045176,44.2832964,24.0002488,53.9994829
