yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2007,2007.0,Export,Jordan,World,81.0,Other base metals; cermets; articles thereof,228574.0,,31.1667049,36.941628,-36.8535712,174.7456809
2007,2007.0,Export,Jordan,State of Palestine,81.0,Other base metals; cermets; articles thereof,2539.0,,31.1667049,36.941628,31.46242095,34.262716572130714
2007,2007.0,Export,Jordan,Kazakhstan,81.0,Other base metals; cermets; articles thereof,140000.0,,31.1667049,36.941628,48.1012954,66.7780818
2007,2007.0,Export,Jordan,Netherlands,81.0,Other base metals; cermets; articles thereof,36121.0,,31.1667049,36.941628,52.2434979,5.6343227
2007,2007.0,Export,Jordan,Qatar,81.0,Other base metals; cermets; articles thereof,7757.0,,31.1667049,36.941628,25.3336984,51.2295295
2007,2007.0,Export,Jordan,Saudi Arabia,81.0,Other base metals; cermets; articles thereof,733.0,,31.1667049,36.941628,25.6242618,42.3528328
2007,2007.0,Export,Jordan,Fmr Sudan,81.0,Other base metals; cermets; articles thereof,33003.0,,31.1667049,36.941628,18.046398,34.41288
2007,2007.0,Export,Jordan,Free Zones,81.0,Other base metals; cermets; articles thereof,8421.0,,31.1667049,36.941628,5.57675525,-0.1653113957934536
