yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2011,2011.0,Export,Azerbaijan,World,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,28433.0,,40.3936294,47.7872508,-36.8535712,174.7456809
2011,2011.0,Export,Azerbaijan,Georgia,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,1638.0,,40.3936294,47.7872508,32.3293809,-83.1137366
2011,2011.0,Export,Azerbaijan,Germany,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,26795.0,,40.3936294,47.7872508,51.1638175,10.4478313
