yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2009,2009.0,Export,Qatar,World,81.0,Other base metals; cermets; articles thereof,271584.0,,25.3336984,51.2295295,-36.8535712,174.7456809
2009,2009.0,Export,Qatar,Bahrain,81.0,Other base metals; cermets; articles thereof,9890.0,,25.3336984,51.2295295,26.1551249,50.5344606
2009,2009.0,Export,Qatar,Belgium,81.0,Other base metals; cermets; articles thereof,15042.0,,25.3336984,51.2295295,50.6402809,4.6667145
2009,2009.0,Export,Qatar,Oman,81.0,Other base metals; cermets; articles thereof,966.0,,25.3336984,51.2295295,21.0000287,57.0036901
2009,2009.0,Export,Qatar,Saudi Arabia,81.0,Other base metals; cermets; articles thereof,210592.0,,25.3336984,51.2295295,25.6242618,42.3528328
2009,2009.0,Export,Qatar,United Arab Emirates,81.0,Other base metals; cermets; articles thereof,35093.0,,25.3336984,51.2295295,24.0002488,53.9994829
