yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2008,2008.0,Export,Lebanon,World,7.0,Edible vegetables and certain roots and tubers,33058671.0,,33.8750629,35.843409,-36.8535712,174.7456809
2008,2008.0,Export,Lebanon,Algeria,7.0,Edible vegetables and certain roots and tubers,11779.0,,33.8750629,35.843409,28.0000272,2.9999825
2008,2008.0,Export,Lebanon,Angola,7.0,Edible vegetables and certain roots and tubers,29578.0,,33.8750629,35.843409,-11.8775768,17.5691241
2008,2008.0,Export,Lebanon,Australia,7.0,Edible vegetables and certain roots and tubers,70474.0,,33.8750629,35.843409,-24.7761086,134.755
2008,2008.0,Export,Lebanon,Austria,7.0,Edible vegetables and certain roots and tubers,14426.0,,33.8750629,35.843409,47.59397,14.12456
2008,2008.0,Export,Lebanon,Bahrain,7.0,Edible vegetables and certain roots and tubers,515344.0,,33.8750629,35.843409,26.1551249,50.5344606
2008,2008.0,Export,Lebanon,Armenia,7.0,Edible vegetables and certain roots and tubers,386.0,,33.8750629,35.843409,40.7696272,44.6736646
2008,2008.0,Export,Lebanon,Belgium,7.0,Edible vegetables and certain roots and tubers,40800.0,,33.8750629,35.843409,50.6402809,4.6667145
2008,2008.0,Export,Lebanon,Brazil,7.0,Edible vegetables and certain roots and tubers,74209.0,,33.8750629,35.843409,-10.3333333,-53.2
2008,2008.0,Export,Lebanon,Bulgaria,7.0,Edible vegetables and certain roots and tubers,932.0,,33.8750629,35.843409,42.6073975,25.4856617
2008,2008.0,Export,Lebanon,Cambodia,7.0,Edible vegetables and certain roots and tubers,2363.0,,33.8750629,35.843409,12.5433216,104.8144914
2008,2008.0,Export,Lebanon,Cameroon,7.0,Edible vegetables and certain roots and tubers,2469.0,,33.8750629,35.843409,4.6125522,13.1535811
2008,2008.0,Export,Lebanon,Canada,7.0,Edible vegetables and certain roots and tubers,37523.0,,33.8750629,35.843409,61.0666922,-107.991707
2008,2008.0,Export,Lebanon,Central African Rep.,7.0,Edible vegetables and certain roots and tubers,18998.0,,33.8750629,35.843409,,
2008,2008.0,Export,Lebanon,Sri Lanka,7.0,Edible vegetables and certain roots and tubers,1825.0,,33.8750629,35.843409,7.5554942,80.7137847
2008,2008.0,Export,Lebanon,Colombia,7.0,Edible vegetables and certain roots and tubers,831.0,,33.8750629,35.843409,4.099917,-72.9088133
2008,2008.0,Export,Lebanon,Comoros,7.0,Edible vegetables and certain roots and tubers,2297.0,,33.8750629,35.843409,-12.2045176,44.2832964
2008,2008.0,Export,Lebanon,Congo,7.0,Edible vegetables and certain roots and tubers,40575.0,,33.8750629,35.843409,-2.9814344,23.8222636
2008,2008.0,Export,Lebanon,Dem. Rep. of the Congo,7.0,Edible vegetables and certain roots and tubers,1162.0,,33.8750629,35.843409,,
2008,2008.0,Export,Lebanon,Cyprus,7.0,Edible vegetables and certain roots and tubers,170223.0,,33.8750629,35.843409,34.9823018,33.1451285
2008,2008.0,Export,Lebanon,Czechia,7.0,Edible vegetables and certain roots and tubers,1620.0,,33.8750629,35.843409,49.7439047,15.3381061
2008,2008.0,Export,Lebanon,Benin,7.0,Edible vegetables and certain roots and tubers,18373.0,,33.8750629,35.843409,9.5293472,2.2584408
2008,2008.0,Export,Lebanon,Denmark,7.0,Edible vegetables and certain roots and tubers,47925.0,,33.8750629,35.843409,55.670249,10.3333283
2008,2008.0,Export,Lebanon,Dominica,7.0,Edible vegetables and certain roots and tubers,12091.0,,33.8750629,35.843409,19.0974031,-70.3028026
2008,2008.0,Export,Lebanon,Dominican Rep.,7.0,Edible vegetables and certain roots and tubers,520.0,,33.8750629,35.843409,,
2008,2008.0,Export,Lebanon,Equatorial Guinea,7.0,Edible vegetables and certain roots and tubers,21173.0,,33.8750629,35.843409,1.613172,10.5170357
2008,2008.0,Export,Lebanon,France,7.0,Edible vegetables and certain roots and tubers,188220.0,,33.8750629,35.843409,46.603354,1.8883335
2008,2008.0,Export,Lebanon,Gabon,7.0,Edible vegetables and certain roots and tubers,39050.0,,33.8750629,35.843409,-0.8999695,11.6899699
2008,2008.0,Export,Lebanon,Gambia,7.0,Edible vegetables and certain roots and tubers,4062.0,,33.8750629,35.843409,13.470062,-15.4900464
2008,2008.0,Export,Lebanon,Germany,7.0,Edible vegetables and certain roots and tubers,267226.0,,33.8750629,35.843409,51.1638175,10.4478313
2008,2008.0,Export,Lebanon,Ghana,7.0,Edible vegetables and certain roots and tubers,26946.0,,33.8750629,35.843409,8.0300284,-1.0800271
2008,2008.0,Export,Lebanon,Greece,7.0,Edible vegetables and certain roots and tubers,65271.0,,33.8750629,35.843409,38.9953683,21.9877132
2008,2008.0,Export,Lebanon,Guinea,7.0,Edible vegetables and certain roots and tubers,29752.0,,33.8750629,35.843409,10.7226226,-10.7083587
2008,2008.0,Export,Lebanon,Iraq,7.0,Edible vegetables and certain roots and tubers,1176331.0,,33.8750629,35.843409,33.0955793,44.1749775
2008,2008.0,Export,Lebanon,Ireland,7.0,Edible vegetables and certain roots and tubers,2733.0,,33.8750629,35.843409,52.865196,-7.9794599
2008,2008.0,Export,Lebanon,Italy,7.0,Edible vegetables and certain roots and tubers,591544.0,,33.8750629,35.843409,42.6384261,12.674297
2008,2008.0,Export,Lebanon,Côte d'Ivoire,7.0,Edible vegetables and certain roots and tubers,445687.0,,33.8750629,35.843409,7.9897371,-5.5679458
2008,2008.0,Export,Lebanon,Jordan,7.0,Edible vegetables and certain roots and tubers,3387310.0,,33.8750629,35.843409,31.1667049,36.941628
2008,2008.0,Export,Lebanon,Kuwait,7.0,Edible vegetables and certain roots and tubers,4851750.0,,33.8750629,35.843409,29.2733964,47.4979476
2008,2008.0,Export,Lebanon,Liberia,7.0,Edible vegetables and certain roots and tubers,26368.0,,33.8750629,35.843409,5.7499721,-9.3658524
2008,2008.0,Export,Lebanon,Madagascar,7.0,Edible vegetables and certain roots and tubers,3174.0,,33.8750629,35.843409,-18.9249604,46.4416422
2008,2008.0,Export,Lebanon,Malaysia,7.0,Edible vegetables and certain roots and tubers,3661.0,,33.8750629,35.843409,4.5693754,102.2656823
2008,2008.0,Export,Lebanon,Mali,7.0,Edible vegetables and certain roots and tubers,11156.0,,33.8750629,35.843409,16.3700359,-2.2900239
2008,2008.0,Export,Lebanon,Mauritania,7.0,Edible vegetables and certain roots and tubers,1019.0,,33.8750629,35.843409,20.2540382,-9.2399263
2008,2008.0,Export,Lebanon,Rep. of Moldova,7.0,Edible vegetables and certain roots and tubers,32190.0,,33.8750629,35.843409,,
2008,2008.0,Export,Lebanon,Morocco,7.0,Edible vegetables and certain roots and tubers,2408.0,,33.8750629,35.843409,31.1728205,-7.3362482
2008,2008.0,Export,Lebanon,Mozambique,7.0,Edible vegetables and certain roots and tubers,1313.0,,33.8750629,35.843409,-19.302233,34.9144977
2008,2008.0,Export,Lebanon,Oman,7.0,Edible vegetables and certain roots and tubers,1411202.0,,33.8750629,35.843409,21.0000287,57.0036901
2008,2008.0,Export,Lebanon,Netherlands,7.0,Edible vegetables and certain roots and tubers,10878.0,,33.8750629,35.843409,52.2434979,5.6343227
2008,2008.0,Export,Lebanon,New Zealand,7.0,Edible vegetables and certain roots and tubers,1878.0,,33.8750629,35.843409,-41.5000831,172.8344077
2008,2008.0,Export,Lebanon,Niger,7.0,Edible vegetables and certain roots and tubers,35344.0,,33.8750629,35.843409,17.7356214,9.3238432
2008,2008.0,Export,Lebanon,Nigeria,7.0,Edible vegetables and certain roots and tubers,88143.0,,33.8750629,35.843409,9.6000359,7.9999721
2008,2008.0,Export,Lebanon,Norway,7.0,Edible vegetables and certain roots and tubers,3923.0,,33.8750629,35.843409,60.5000209,9.0999715
2008,2008.0,Export,Lebanon,Panama,7.0,Edible vegetables and certain roots and tubers,23918.0,,33.8750629,35.843409,8.559559,-81.1308434
2008,2008.0,Export,Lebanon,Paraguay,7.0,Edible vegetables and certain roots and tubers,11858.0,,33.8750629,35.843409,-23.3165935,-58.1693445
2008,2008.0,Export,Lebanon,Poland,7.0,Edible vegetables and certain roots and tubers,928.0,,33.8750629,35.843409,52.215933,19.134422
2008,2008.0,Export,Lebanon,Qatar,7.0,Edible vegetables and certain roots and tubers,2758627.0,,33.8750629,35.843409,25.3336984,51.2295295
