yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2006,2006.0,Export,Saudi Arabia,World,36.0,Explosives; pyrotechnic products; matches,4889992.0,,25.6242618,42.3528328,-36.8535712,174.7456809
2006,2006.0,Export,Saudi Arabia,Bahrain,36.0,Explosives; pyrotechnic products; matches,214419.0,,25.6242618,42.3528328,26.1551249,50.5344606
2006,2006.0,Export,Saudi Arabia,Lebanon,36.0,Explosives; pyrotechnic products; matches,26702.0,,25.6242618,42.3528328,33.8750629,35.843409
2006,2006.0,Export,Saudi Arabia,Qatar,36.0,Explosives; pyrotechnic products; matches,4616561.0,,25.6242618,42.3528328,25.3336984,51.2295295
2006,2006.0,Export,Saudi Arabia,Sweden,36.0,Explosives; pyrotechnic products; matches,32310.0,,25.6242618,42.3528328,59.6749712,14.5208584
