yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2014,2014.0,Re-Export,Bahrain,World,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",685890464.0,,26.1551249,50.5344606,-36.8535712,174.7456809
2014,2014.0,Re-Export,Bahrain,Nauru,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2291.0,,26.1551249,50.5344606,-0.5252306,166.9324426
2014,2014.0,Re-Export,Bahrain,Netherlands,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",18160.0,,26.1551249,50.5344606,52.2434979,5.6343227
2014,2014.0,Re-Export,Bahrain,New Zealand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",7947.0,,26.1551249,50.5344606,-41.5000831,172.8344077
2014,2014.0,Re-Export,Bahrain,Nigeria,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6972.0,,26.1551249,50.5344606,9.6000359,7.9999721
2014,2014.0,Re-Export,Bahrain,Norway,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",13245.0,,26.1551249,50.5344606,60.5000209,9.0999715
2014,2014.0,Re-Export,Bahrain,Marshall Isds,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",72.0,,26.1551249,50.5344606,,
2014,2014.0,Re-Export,Bahrain,Pakistan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",26556.0,,26.1551249,50.5344606,30.3308401,71.247499
2014,2014.0,Re-Export,Bahrain,Philippines,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",78694.0,,26.1551249,50.5344606,12.7503486,122.7312101
2014,2014.0,Re-Export,Bahrain,Poland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",26893.0,,26.1551249,50.5344606,52.215933,19.134422
2014,2014.0,Re-Export,Bahrain,Portugal,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",21192.0,,26.1551249,50.5344606,39.6621648,-8.1353519
2014,2014.0,Re-Export,Bahrain,Qatar,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",83313704.0,,26.1551249,50.5344606,25.3336984,51.2295295
2014,2014.0,Re-Export,Bahrain,Russian Federation,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6543260.0,,26.1551249,50.5344606,64.6863136,97.7453061
2014,2014.0,Re-Export,Bahrain,Saudi Arabia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",297155344.0,,26.1551249,50.5344606,25.6242618,42.3528328
2014,2014.0,Re-Export,Bahrain,India,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",21889.0,,26.1551249,50.5344606,22.3511148,78.6677428
2014,2014.0,Re-Export,Bahrain,Singapore,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",21185095.0,,26.1551249,50.5344606,1.357107,103.8194992
2014,2014.0,Re-Export,Bahrain,Somalia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",52450.0,,26.1551249,50.5344606,8.3676771,49.083416
2014,2014.0,Re-Export,Bahrain,South Africa,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",19427.0,,26.1551249,50.5344606,-28.8166236,24.991639
2014,2014.0,Re-Export,Bahrain,Spain,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",24071.0,,26.1551249,50.5344606,39.3260685,-4.8379791
2014,2014.0,Re-Export,Bahrain,Sudan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",19048086.0,,26.1551249,50.5344606,14.5844444,29.4917691
2014,2014.0,Re-Export,Bahrain,Eswatini,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",65962.0,,26.1551249,50.5344606,-26.5624806,31.3991317
2014,2014.0,Re-Export,Bahrain,Sweden,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4464.0,,26.1551249,50.5344606,59.6749712,14.5208584
2014,2014.0,Re-Export,Bahrain,Switzerland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",50500.0,,26.1551249,50.5344606,46.7985624,8.2319736
2014,2014.0,Re-Export,Bahrain,Syria,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",176209.0,,26.1551249,50.5344606,34.6401861,39.0494106
2014,2014.0,Re-Export,Bahrain,Thailand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",885275.0,,26.1551249,50.5344606,14.8971921,100.83273
2014,2014.0,Re-Export,Bahrain,United Arab Emirates,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",90239452.0,,26.1551249,50.5344606,24.0002488,53.9994829
2014,2014.0,Re-Export,Bahrain,Tunisia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",882160.0,,26.1551249,50.5344606,33.8439408,9.400138
2014,2014.0,Re-Export,Bahrain,Turkey,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2321420.0,,26.1551249,50.5344606,38.9597594,34.9249653
2014,2014.0,Re-Export,Bahrain,Egypt,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3228083.0,,26.1551249,50.5344606,26.2540493,29.2675469
2014,2014.0,Re-Export,Bahrain,United Kingdom,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1088141.0,,26.1551249,50.5344606,54.7023545,-3.2765753
2014,2014.0,Re-Export,Bahrain,United Rep. of Tanzania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",13245.0,,26.1551249,50.5344606,,
2014,2014.0,Re-Export,Bahrain,USA,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5175647.0,,26.1551249,50.5344606,39.7837304,-100.445882
2014,2014.0,Re-Export,Bahrain,Uzbekistan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",21192.0,,26.1551249,50.5344606,41.32373,63.9528098
2014,2014.0,Re-Export,Bahrain,Yemen,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",149934.0,,26.1551249,50.5344606,16.3471243,47.8915271
2014,2014.0,Re-Export,Bahrain,"Areas, nes",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",133411.0,,26.1551249,50.5344606,,
