yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue_export,Unnamed: 0_export,rtLat,rtLon,ptLat,ptLon,mid,TradeValue_import,Unnamed: 0_import
2009.0,2009.0,Export,Libya,World,2.0,Meat and edible meat offal,6074.0,,26.8234472,18.1236723,-36.8535712,174.7456809,2.02009.0Libya,50647701.0,
2009.0,2009.0,Export,Libya,World,3.0,"Fish and crustaceans, molluscs and other aquatic invertebrates",655766.0,,26.8234472,18.1236723,-36.8535712,174.7456809,3.02009.0Libya,9995314.0,
2009.0,2009.0,Export,Libya,World,21.0,Miscellaneous edible preparations,493747.0,,26.8234472,18.1236723,-36.8535712,174.7456809,21.02009.0Libya,33465066.0,
2009.0,2009.0,Export,Libya,World,27.0,"Mineral fuels, mineral oils and products of their distillation",26681487977.0,,26.8234472,18.1236723,-36.8535712,174.7456809,27.02009.0Libya,135252097.0,
2009.0,2009.0,Export,Libya,World,28.0,Inorganic chemicals,3260336.0,,26.8234472,18.1236723,-36.8535712,174.7456809,28.02009.0Libya,56042423.0,
2009.0,2009.0,Export,Libya,World,29.0,Organic chemicals,322041552.0,,26.8234472,18.1236723,-36.8535712,174.7456809,29.02009.0Libya,42044015.0,
2009.0,2009.0,Export,Libya,World,31.0,Fertilizers,38386708.0,,26.8234472,18.1236723,-36.8535712,174.7456809,31.02009.0Libya,20801916.0,
2009.0,2009.0,Export,Libya,World,32.0,Tanning or dyeing extracts,30938.0,,26.8234472,18.1236723,-36.8535712,174.7456809,32.02009.0Libya,59033811.0,
2009.0,2009.0,Export,Libya,World,38.0,Miscellaneous chemical products,53184.0,,26.8234472,18.1236723,-36.8535712,174.7456809,38.02009.0Libya,159235438.0,
2009.0,2009.0,Export,Libya,World,39.0,Plastics and articles thereof,85973204.0,,26.8234472,18.1236723,-36.8535712,174.7456809,39.02009.0Libya,313931009.0,
2009.0,2009.0,Export,Libya,World,40.0,Rubber and articles thereof,32556.0,,26.8234472,18.1236723,-36.8535712,174.7456809,40.02009.0Libya,92401977.0,
2009.0,2009.0,Export,Libya,World,42.0,Articles of leather; saddlery and harness,67805.0,,26.8234472,18.1236723,-36.8535712,174.7456809,42.02009.0Libya,25976489.0,
2009.0,2009.0,Export,Libya,World,47.0,Pulp of wood or of other fibrous cellulose material,69228.0,,26.8234472,18.1236723,-36.8535712,174.7456809,47.02009.0Libya,738321.0,
2009.0,2009.0,Export,Libya,World,51.0,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",269704.0,,26.8234472,18.1236723,-36.8535712,174.7456809,51.02009.0Libya,131669.0,
2009.0,2009.0,Export,Libya,World,57.0,Carpets and other textile floor coverings,74605.0,,26.8234472,18.1236723,-36.8535712,174.7456809,57.02009.0Libya,16401092.0,
2009.0,2009.0,Export,Libya,World,73.0,Articles of iron or steel,22065844.0,,26.8234472,18.1236723,-36.8535712,174.7456809,73.02009.0Libya,1085631537.0,
2009.0,2009.0,Export,Libya,World,74.0,Copper and articles thereof,24539.0,,26.8234472,18.1236723,-36.8535712,174.7456809,74.02009.0Libya,27189417.0,
2009.0,2009.0,Export,Libya,World,76.0,Aluminum and articles thereof,18404.0,,26.8234472,18.1236723,-36.8535712,174.7456809,76.02009.0Libya,106036180.0,
2009.0,2009.0,Export,Libya,World,85.0,Electrical machinery and equipment and parts thereof; sound recorders and r ...,1879.0,,26.8234472,18.1236723,-36.8535712,174.7456809,85.02009.0Libya,1684323210.0,
2009.0,2009.0,Export,Libya,World,87.0,Vehicles other than railway or tramway rolling stock,198921.0,,26.8234472,18.1236723,-36.8535712,174.7456809,87.02009.0Libya,1863507539.0,
