yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2012,2012.0,Re-Export,Oman,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,32512.0,,21.0000287,57.0036901,-36.8535712,174.7456809
2012,2012.0,Re-Export,Oman,Denmark,35.0,Albuminoidal substances; modified starches; glues; enzymes,1971.0,,21.0000287,57.0036901,55.670249,10.3333283
2012,2012.0,Re-Export,Oman,Iran,35.0,Albuminoidal substances; modified starches; glues; enzymes,9285.0,,21.0000287,57.0036901,32.6475314,54.5643516
2012,2012.0,Re-Export,Oman,Saudi Arabia,35.0,Albuminoidal substances; modified starches; glues; enzymes,1108.0,,21.0000287,57.0036901,25.6242618,42.3528328
2012,2012.0,Re-Export,Oman,United Arab Emirates,35.0,Albuminoidal substances; modified starches; glues; enzymes,20148.0,,21.0000287,57.0036901,24.0002488,53.9994829
