yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2017,2017.0,Export,Israel,World,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1023624000.0,,30.8124247,34.8594762,-36.8535712,174.7456809
2017,2017.0,Export,Israel,Albania,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1000.0,,30.8124247,34.8594762,41.000028,19.9999619
2017,2017.0,Export,Israel,Angola,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",45000.0,,30.8124247,34.8594762,-11.8775768,17.5691241
2017,2017.0,Export,Israel,Azerbaijan,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",128000.0,,30.8124247,34.8594762,40.3936294,47.7872508
2017,2017.0,Export,Israel,Argentina,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",4311000.0,,30.8124247,34.8594762,-34.9964963,-64.9672817
2017,2017.0,Export,Israel,Australia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",9582000.0,,30.8124247,34.8594762,-24.7761086,134.755
2017,2017.0,Export,Israel,Austria,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",722000.0,,30.8124247,34.8594762,47.59397,14.12456
2017,2017.0,Export,Israel,Armenia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",2000.0,,30.8124247,34.8594762,40.7696272,44.6736646
2017,2017.0,Export,Israel,Belgium,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",4465000.0,,30.8124247,34.8594762,50.6402809,4.6667145
2017,2017.0,Export,Israel,Bolivia (Plurinational State of),82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",5000.0,,30.8124247,34.8594762,-17.0568696,-64.9912286
2017,2017.0,Export,Israel,Bosnia Herzegovina,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",22000.0,,30.8124247,34.8594762,44.3053476,17.5961467
2017,2017.0,Export,Israel,Botswana,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",19000.0,,30.8124247,34.8594762,-23.1681782,24.5928742
2017,2017.0,Export,Israel,Brazil,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",15490000.0,,30.8124247,34.8594762,-10.3333333,-53.2
2017,2017.0,Export,Israel,Bulgaria,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",334000.0,,30.8124247,34.8594762,42.6073975,25.4856617
2017,2017.0,Export,Israel,Myanmar,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1000.0,,30.8124247,34.8594762,17.1750495,95.9999652
2017,2017.0,Export,Israel,Belarus,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1791000.0,,30.8124247,34.8594762,53.4250605,27.6971358
2017,2017.0,Export,Israel,Cambodia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",28000.0,,30.8124247,34.8594762,12.5433216,104.8144914
