yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2010,2010.0,Re-Export,Oman,World,25.0,Salt; sulfur; earths and stone; plastering materials,516214.0,,21.0000287,57.0036901,-36.8535712,174.7456809
2010,2010.0,Re-Export,Oman,Algeria,25.0,Salt; sulfur; earths and stone; plastering materials,241577.0,,21.0000287,57.0036901,28.0000272,2.9999825
2010,2010.0,Re-Export,Oman,Indonesia,25.0,Salt; sulfur; earths and stone; plastering materials,2983.0,,21.0000287,57.0036901,-2.4833826,117.8902853
2010,2010.0,Re-Export,Oman,Pakistan,25.0,Salt; sulfur; earths and stone; plastering materials,2775.0,,21.0000287,57.0036901,30.3308401,71.247499
2010,2010.0,Re-Export,Oman,Romania,25.0,Salt; sulfur; earths and stone; plastering materials,20226.0,,21.0000287,57.0036901,45.9852129,24.6859225
2010,2010.0,Re-Export,Oman,Somalia,25.0,Salt; sulfur; earths and stone; plastering materials,27095.0,,21.0000287,57.0036901,8.3676771,49.083416
2010,2010.0,Re-Export,Oman,United Arab Emirates,25.0,Salt; sulfur; earths and stone; plastering materials,51563.0,,21.0000287,57.0036901,24.0002488,53.9994829
2010,2010.0,Re-Export,Oman,Yemen,25.0,Salt; sulfur; earths and stone; plastering materials,169995.0,,21.0000287,57.0036901,16.3471243,47.8915271
