yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2014,2014.0,Export,Azerbaijan,World,64.0,Footwear; gaiters and the like; parts of such articles,37215.0,,40.3936294,47.7872508,-36.8535712,174.7456809
2014,2014.0,Export,Azerbaijan,Georgia,64.0,Footwear; gaiters and the like; parts of such articles,1507.0,,40.3936294,47.7872508,32.3293809,-83.1137366
2014,2014.0,Export,Azerbaijan,Germany,64.0,Footwear; gaiters and the like; parts of such articles,27.0,,40.3936294,47.7872508,51.1638175,10.4478313
2014,2014.0,Export,Azerbaijan,Spain,64.0,Footwear; gaiters and the like; parts of such articles,4607.0,,40.3936294,47.7872508,39.3260685,-4.8379791
2014,2014.0,Export,Azerbaijan,Turkmenistan,64.0,Footwear; gaiters and the like; parts of such articles,31074.0,,40.3936294,47.7872508,39.3763807,59.3924609
