yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2007,2007.0,Import,Cyprus,World,81.0,Other base metals; cermets; articles thereof,39501.0,,34.9823018,33.1451285,-36.8535712,174.7456809
2007,2007.0,Import,Cyprus,Germany,81.0,Other base metals; cermets; articles thereof,26079.0,,34.9823018,33.1451285,51.1638175,10.4478313
2007,2007.0,Import,Cyprus,Greece,81.0,Other base metals; cermets; articles thereof,2513.0,,34.9823018,33.1451285,38.9953683,21.9877132
2007,2007.0,Import,Cyprus,United Kingdom,81.0,Other base metals; cermets; articles thereof,10889.0,,34.9823018,33.1451285,54.7023545,-3.2765753
2007,2007.0,Import,Cyprus,USA,81.0,Other base metals; cermets; articles thereof,21.0,,34.9823018,33.1451285,39.7837304,-100.445882
