yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2017,2017.0,Export,Malta,World,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",13597538.0,,35.8885993,14.4476911,-36.8535712,174.7456809
2017,2017.0,Export,Malta,New Zealand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",10000.0,,35.8885993,14.4476911,-41.5000831,172.8344077
2017,2017.0,Export,Malta,Nigeria,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4872.0,,35.8885993,14.4476911,9.6000359,7.9999721
2017,2017.0,Export,Malta,Norway,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",18601.0,,35.8885993,14.4476911,60.5000209,9.0999715
2017,2017.0,Export,Malta,Peru,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1586.0,,35.8885993,14.4476911,-6.8699697,-75.0458515
2017,2017.0,Export,Malta,Saudi Arabia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",16995.0,,35.8885993,14.4476911,25.6242618,42.3528328
2017,2017.0,Export,Malta,India,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",623.0,,35.8885993,14.4476911,22.3511148,78.6677428
2017,2017.0,Export,Malta,Singapore,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",129167.0,,35.8885993,14.4476911,1.357107,103.8194992
2017,2017.0,Export,Malta,South Africa,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",12255.0,,35.8885993,14.4476911,-28.8166236,24.991639
2017,2017.0,Export,Malta,Spain,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",243303.0,,35.8885993,14.4476911,39.3260685,-4.8379791
2017,2017.0,Export,Malta,Switzerland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",35188.0,,35.8885993,14.4476911,46.7985624,8.2319736
2017,2017.0,Export,Malta,Thailand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",367108.0,,35.8885993,14.4476911,14.8971921,100.83273
2017,2017.0,Export,Malta,Togo,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3172.0,,35.8885993,14.4476911,8.7800265,1.0199765
2017,2017.0,Export,Malta,United Arab Emirates,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",695389.0,,35.8885993,14.4476911,24.0002488,53.9994829
2017,2017.0,Export,Malta,Tunisia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",28326.0,,35.8885993,14.4476911,33.8439408,9.400138
2017,2017.0,Export,Malta,Turkey,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1211490.0,,35.8885993,14.4476911,38.9597594,34.9249653
2017,2017.0,Export,Malta,Egypt,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",63773.0,,35.8885993,14.4476911,26.2540493,29.2675469
2017,2017.0,Export,Malta,United Kingdom,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",7965288.0,,35.8885993,14.4476911,54.7023545,-3.2765753
2017,2017.0,Export,Malta,USA,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",70897.0,,35.8885993,14.4476911,39.7837304,-100.445882
2017,2017.0,Export,Malta,Burkina Faso,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3229.0,,35.8885993,14.4476911,12.0753083,-1.6880314
