yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2019,2019.0,Import,Pakistan,World,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",254983.0,,30.3308401,71.247499,-36.8535712,174.7456809
2019,2019.0,Import,Pakistan,Afghanistan,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",127442.0,,30.3308401,71.247499,33.7680065,66.2385139
2019,2019.0,Import,Pakistan,China,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",126968.0,,30.3308401,71.247499,35.000074,104.999927
2019,2019.0,Import,Pakistan,Japan,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",266.0,,30.3308401,71.247499,36.5748441,139.2394179
2019,2019.0,Import,Pakistan,Viet Nam,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",35.0,,30.3308401,71.247499,15.9266657,107.9650855
2019,2019.0,Import,Pakistan,Thailand,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",217.0,,30.3308401,71.247499,14.8971921,100.83273
2019,2019.0,Import,Pakistan,United Arab Emirates,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",20.0,,30.3308401,71.247499,24.0002488,53.9994829
2019,2019.0,Import,Pakistan,United Kingdom,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",32.0,,30.3308401,71.247499,54.7023545,-3.2765753
