yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2019,2019.0,Export,Azerbaijan,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,17507.0,,40.3936294,47.7872508,-36.8535712,174.7456809
2019,2019.0,Export,Azerbaijan,Canada,35.0,Albuminoidal substances; modified starches; glues; enzymes,165.0,,40.3936294,47.7872508,61.0666922,-107.991707
2019,2019.0,Export,Azerbaijan,Georgia,35.0,Albuminoidal substances; modified starches; glues; enzymes,11706.0,,40.3936294,47.7872508,32.3293809,-83.1137366
2019,2019.0,Export,Azerbaijan,Kazakhstan,35.0,Albuminoidal substances; modified starches; glues; enzymes,5251.0,,40.3936294,47.7872508,48.1012954,66.7780818
2019,2019.0,Export,Azerbaijan,Kyrgyzstan,35.0,Albuminoidal substances; modified starches; glues; enzymes,20.0,,40.3936294,47.7872508,41.5089324,74.724091
2019,2019.0,Export,Azerbaijan,Russian Federation,35.0,Albuminoidal substances; modified starches; glues; enzymes,58.0,,40.3936294,47.7872508,64.6863136,97.7453061
2019,2019.0,Export,Azerbaijan,Switzerland,35.0,Albuminoidal substances; modified starches; glues; enzymes,91.0,,40.3936294,47.7872508,46.7985624,8.2319736
2019,2019.0,Export,Azerbaijan,United Kingdom,35.0,Albuminoidal substances; modified starches; glues; enzymes,213.0,,40.3936294,47.7872508,54.7023545,-3.2765753
