yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2018,2018.0,Import,Comoros,World,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,154335.0,,-12.2045176,44.2832964,-36.8535712,174.7456809
2018,2018.0,Import,Comoros,France,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,159.0,,-12.2045176,44.2832964,46.603354,1.8883335
2018,2018.0,Import,Comoros,Madagascar,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,44618.0,,-12.2045176,44.2832964,-18.9249604,46.4416422
2018,2018.0,Import,Comoros,India,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,12905.0,,-12.2045176,44.2832964,22.3511148,78.6677428
2018,2018.0,Import,Comoros,South Africa,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,96113.0,,-12.2045176,44.2832964,-28.8166236,24.991639
2018,2018.0,Import,Comoros,United Arab Emirates,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,284.0,,-12.2045176,44.2832964,24.0002488,53.9994829
2018,2018.0,Import,Comoros,United Rep. of Tanzania,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,254.0,,-12.2045176,44.2832964,,
