yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2016,2016.0,Import,Azerbaijan,World,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",252421642.0,,40.3936294,47.7872508,-36.8535712,174.7456809
2016,2016.0,Import,Azerbaijan,Estonia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",991.0,,40.3936294,47.7872508,58.7523778,25.3319078
2016,2016.0,Import,Azerbaijan,Finland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",9074.0,,40.3936294,47.7872508,63.2467777,25.9209164
2016,2016.0,Import,Azerbaijan,France,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3429178.0,,40.3936294,47.7872508,46.603354,1.8883335
2016,2016.0,Import,Azerbaijan,Georgia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",7216.0,,40.3936294,47.7872508,32.3293809,-83.1137366
2016,2016.0,Import,Azerbaijan,Germany,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",55874065.0,,40.3936294,47.7872508,51.1638175,10.4478313
2016,2016.0,Import,Azerbaijan,Guam,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",322.0,,40.3936294,47.7872508,13.4501257,144.75755102972062
2016,2016.0,Import,Azerbaijan,Hungary,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",457306.0,,40.3936294,47.7872508,47.1817585,19.5060937
2016,2016.0,Import,Azerbaijan,Indonesia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",45369.0,,40.3936294,47.7872508,-2.4833826,117.8902853
2016,2016.0,Import,Azerbaijan,Iran,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",313697.0,,40.3936294,47.7872508,32.6475314,54.5643516
2016,2016.0,Import,Azerbaijan,Ireland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",258.0,,40.3936294,47.7872508,52.865196,-7.9794599
2016,2016.0,Import,Azerbaijan,Italy,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3689418.0,,40.3936294,47.7872508,42.6384261,12.674297
2016,2016.0,Import,Azerbaijan,Japan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",41691074.0,,40.3936294,47.7872508,36.5748441,139.2394179
2016,2016.0,Import,Azerbaijan,Rep. of Korea,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",11962938.0,,40.3936294,47.7872508,,
2016,2016.0,Import,Azerbaijan,Kuwait,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",573.0,,40.3936294,47.7872508,29.2733964,47.4979476
2016,2016.0,Import,Azerbaijan,Latvia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8460.0,,40.3936294,47.7872508,56.8406494,24.7537645
2016,2016.0,Import,Azerbaijan,Lithuania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",951.0,,40.3936294,47.7872508,55.3500003,23.7499997
2016,2016.0,Import,Azerbaijan,Luxembourg,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3859.0,,40.3936294,47.7872508,49.8158683,6.1296751
2016,2016.0,Import,Azerbaijan,Malaysia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",12742.0,,40.3936294,47.7872508,4.5693754,102.2656823
2016,2016.0,Import,Azerbaijan,Malta,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",58.0,,40.3936294,47.7872508,35.8885993,14.4476911
2016,2016.0,Import,Azerbaijan,Mauritius,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4080.0,,40.3936294,47.7872508,-20.2759451,57.5703566
2016,2016.0,Import,Azerbaijan,Mexico,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",220640.0,,40.3936294,47.7872508,23.6585116,-102.0077097
2016,2016.0,Import,Azerbaijan,"Other Asia, nes",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",816607.0,,40.3936294,47.7872508,,
2016,2016.0,Import,Azerbaijan,Nauru,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",158.0,,40.3936294,47.7872508,-0.5252306,166.9324426
2016,2016.0,Import,Azerbaijan,Nepal,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",17000.0,,40.3936294,47.7872508,28.1083929,84.0917139
2016,2016.0,Import,Azerbaijan,Netherlands,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1570907.0,,40.3936294,47.7872508,52.2434979,5.6343227
2016,2016.0,Import,Azerbaijan,New Zealand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3255.0,,40.3936294,47.7872508,-41.5000831,172.8344077
2016,2016.0,Import,Azerbaijan,Norway,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",64757.0,,40.3936294,47.7872508,60.5000209,9.0999715
2016,2016.0,Import,Azerbaijan,Philippines,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5178.0,,40.3936294,47.7872508,12.7503486,122.7312101
2016,2016.0,Import,Azerbaijan,Poland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",571075.0,,40.3936294,47.7872508,52.215933,19.134422
2016,2016.0,Import,Azerbaijan,Portugal,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",18633.0,,40.3936294,47.7872508,39.6621648,-8.1353519
2016,2016.0,Import,Azerbaijan,Romania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",247721.0,,40.3936294,47.7872508,45.9852129,24.6859225
2016,2016.0,Import,Azerbaijan,Russian Federation,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",21006604.0,,40.3936294,47.7872508,64.6863136,97.7453061
2016,2016.0,Import,Azerbaijan,Serbia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",103170.0,,40.3936294,47.7872508,44.1534121,20.55144
2016,2016.0,Import,Azerbaijan,India,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",142514.0,,40.3936294,47.7872508,22.3511148,78.6677428
2016,2016.0,Import,Azerbaijan,Singapore,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4472.0,,40.3936294,47.7872508,1.357107,103.8194992
2016,2016.0,Import,Azerbaijan,Slovakia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1007704.0,,40.3936294,47.7872508,48.7411522,19.4528646
2016,2016.0,Import,Azerbaijan,Viet Nam,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",15894.0,,40.3936294,47.7872508,15.9266657,107.9650855
2016,2016.0,Import,Azerbaijan,Slovenia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8797.0,,40.3936294,47.7872508,45.8133113,14.4808369
2016,2016.0,Import,Azerbaijan,South Africa,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4844.0,,40.3936294,47.7872508,-28.8166236,24.991639
2016,2016.0,Import,Azerbaijan,Spain,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1757724.0,,40.3936294,47.7872508,39.3260685,-4.8379791
2016,2016.0,Import,Azerbaijan,Sweden,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",696398.0,,40.3936294,47.7872508,59.6749712,14.5208584
2016,2016.0,Import,Azerbaijan,Switzerland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",119789.0,,40.3936294,47.7872508,46.7985624,8.2319736
2016,2016.0,Import,Azerbaijan,Thailand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3685688.0,,40.3936294,47.7872508,14.8971921,100.83273
2016,2016.0,Import,Azerbaijan,United Arab Emirates,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",40693.0,,40.3936294,47.7872508,24.0002488,53.9994829
2016,2016.0,Import,Azerbaijan,Turkey,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",24003351.0,,40.3936294,47.7872508,38.9597594,34.9249653
2016,2016.0,Import,Azerbaijan,Turks and Caicos Isds,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",58000.0,,40.3936294,47.7872508,,
2016,2016.0,Import,Azerbaijan,Ukraine,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",368804.0,,40.3936294,47.7872508,49.4871968,31.2718321
2016,2016.0,Import,Azerbaijan,Egypt,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",952.0,,40.3936294,47.7872508,26.2540493,29.2675469
2016,2016.0,Import,Azerbaijan,United Kingdom,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",17670162.0,,40.3936294,47.7872508,54.7023545,-3.2765753
2016,2016.0,Import,Azerbaijan,USA,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",9117038.0,,40.3936294,47.7872508,39.7837304,-100.445882
2016,2016.0,Import,Azerbaijan,Uruguay,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",147.0,,40.3936294,47.7872508,-32.8755548,-56.0201525
2016,2016.0,Import,Azerbaijan,Uzbekistan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",58064.0,,40.3936294,47.7872508,41.32373,63.9528098
