yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2006,2006.0,Re-Export,Qatar,World,4.0,Dairy produce; birds eggs; natural honey;,600331.0,,25.3336984,51.2295295,-36.8535712,174.7456809
2006,2006.0,Re-Export,Qatar,Bahrain,4.0,Dairy produce; birds eggs; natural honey;,138200.0,,25.3336984,51.2295295,26.1551249,50.5344606
2006,2006.0,Re-Export,Qatar,Jordan,4.0,Dairy produce; birds eggs; natural honey;,64776.0,,25.3336984,51.2295295,31.1667049,36.941628
2006,2006.0,Re-Export,Qatar,Kuwait,4.0,Dairy produce; birds eggs; natural honey;,46188.0,,25.3336984,51.2295295,29.2733964,47.4979476
2006,2006.0,Re-Export,Qatar,Saudi Arabia,4.0,Dairy produce; birds eggs; natural honey;,20905.0,,25.3336984,51.2295295,25.6242618,42.3528328
2006,2006.0,Re-Export,Qatar,Singapore,4.0,Dairy produce; birds eggs; natural honey;,60931.0,,25.3336984,51.2295295,1.357107,103.8194992
2006,2006.0,Re-Export,Qatar,Somalia,4.0,Dairy produce; birds eggs; natural honey;,26424.0,,25.3336984,51.2295295,8.3676771,49.083416
2006,2006.0,Re-Export,Qatar,Syria,4.0,Dairy produce; birds eggs; natural honey;,45198.0,,25.3336984,51.2295295,34.6401861,39.0494106
2006,2006.0,Re-Export,Qatar,United Arab Emirates,4.0,Dairy produce; birds eggs; natural honey;,186448.0,,25.3336984,51.2295295,24.0002488,53.9994829
2006,2006.0,Re-Export,Qatar,Egypt,4.0,Dairy produce; birds eggs; natural honey;,11260.0,,25.3336984,51.2295295,26.2540493,29.2675469
