yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2014,2014.0,Export,Malta,World,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",4902006.0,,35.8885993,14.4476911,-36.8535712,174.7456809
2014,2014.0,Export,Malta,Rep. of Korea,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",173.0,,35.8885993,14.4476911,,
2014,2014.0,Export,Malta,Libya,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",373138.0,,35.8885993,14.4476911,26.8234472,18.1236723
2014,2014.0,Export,Malta,"China, Macao SAR",82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",168.0,,35.8885993,14.4476911,,
2014,2014.0,Export,Malta,Madagascar,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",529.0,,35.8885993,14.4476911,-18.9249604,46.4416422
2014,2014.0,Export,Malta,Malaysia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",891.0,,35.8885993,14.4476911,4.5693754,102.2656823
2014,2014.0,Export,Malta,Mali,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1057.0,,35.8885993,14.4476911,16.3700359,-2.2900239
2014,2014.0,Export,Malta,Mauritius,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1057.0,,35.8885993,14.4476911,-20.2759451,57.5703566
2014,2014.0,Export,Malta,Morocco,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",161.0,,35.8885993,14.4476911,31.1728205,-7.3362482
2014,2014.0,Export,Malta,Mozambique,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",529.0,,35.8885993,14.4476911,-19.302233,34.9144977
2014,2014.0,Export,Malta,Oman,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1057.0,,35.8885993,14.4476911,21.0000287,57.0036901
2014,2014.0,Export,Malta,Netherlands,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",399.0,,35.8885993,14.4476911,52.2434979,5.6343227
2014,2014.0,Export,Malta,New Zealand,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",618.0,,35.8885993,14.4476911,-41.5000831,172.8344077
2014,2014.0,Export,Malta,Niger,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",2114.0,,35.8885993,14.4476911,17.7356214,9.3238432
2014,2014.0,Export,Malta,Norway,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",43214.0,,35.8885993,14.4476911,60.5000209,9.0999715
2014,2014.0,Export,Malta,Panama,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",262429.0,,35.8885993,14.4476911,8.559559,-81.1308434
2014,2014.0,Export,Malta,Philippines,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",2774.0,,35.8885993,14.4476911,12.7503486,122.7312101
2014,2014.0,Export,Malta,Qatar,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",29278.0,,35.8885993,14.4476911,25.3336984,51.2295295
2014,2014.0,Export,Malta,Romania,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",313791.0,,35.8885993,14.4476911,45.9852129,24.6859225
2014,2014.0,Export,Malta,Sao Tome and Principe,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",529.0,,35.8885993,14.4476911,0.9713095,7.02255
2014,2014.0,Export,Malta,Senegal,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",2115.0,,35.8885993,14.4476911,14.4750607,-14.4529612
2014,2014.0,Export,Malta,India,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",330.0,,35.8885993,14.4476911,22.3511148,78.6677428
2014,2014.0,Export,Malta,Singapore,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",4228.0,,35.8885993,14.4476911,1.357107,103.8194992
2014,2014.0,Export,Malta,Spain,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",668.0,,35.8885993,14.4476911,39.3260685,-4.8379791
2014,2014.0,Export,Malta,Sweden,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",9.0,,35.8885993,14.4476911,59.6749712,14.5208584
2014,2014.0,Export,Malta,Switzerland,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1050845.0,,35.8885993,14.4476911,46.7985624,8.2319736
2014,2014.0,Export,Malta,Syria,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1057.0,,35.8885993,14.4476911,34.6401861,39.0494106
2014,2014.0,Export,Malta,Thailand,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",13747.0,,35.8885993,14.4476911,14.8971921,100.83273
2014,2014.0,Export,Malta,Togo,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",9082.0,,35.8885993,14.4476911,8.7800265,1.0199765
2014,2014.0,Export,Malta,United Arab Emirates,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",94208.0,,35.8885993,14.4476911,24.0002488,53.9994829
2014,2014.0,Export,Malta,Tunisia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",14034.0,,35.8885993,14.4476911,33.8439408,9.400138
2014,2014.0,Export,Malta,Turkey,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",33421.0,,35.8885993,14.4476911,38.9597594,34.9249653
2014,2014.0,Export,Malta,Egypt,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1508.0,,35.8885993,14.4476911,26.2540493,29.2675469
2014,2014.0,Export,Malta,Bunkers,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",50609.0,,35.8885993,14.4476911,42.18544695,-71.13717580263157
2014,2014.0,Export,Malta,USA,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",306102.0,,35.8885993,14.4476911,39.7837304,-100.445882
2014,2014.0,Export,Malta,Yemen,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",529.0,,35.8885993,14.4476911,16.3471243,47.8915271
