yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue_export,Unnamed: 0_export,rtLat,rtLon,ptLat,ptLon,mid,TradeValue_import,Unnamed: 0_import
2006.0,2006.0,Export,Comoros,World,7.0,Edible vegetables and certain roots and tubers,743.0,,-12.2045176,44.2832964,-36.8535712,174.7456809,7.02006.0Comoros,247380.0,
2006.0,2006.0,Export,Comoros,World,9.0,"Coffee, tea, mate and spices",2231930.0,,-12.2045176,44.2832964,-36.8535712,174.7456809,9.02006.0Comoros,217137.0,
2006.0,2006.0,Export,Comoros,World,49.0,"Printed books, newspapers, pictures etc",692.0,,-12.2045176,44.2832964,-36.8535712,174.7456809,49.02006.0Comoros,194338.0,
2006.0,2006.0,Export,Comoros,World,61.0,"Articles of apparel, accessories, knit or crochet",38480.0,,-12.2045176,44.2832964,-36.8535712,174.7456809,61.02006.0Comoros,305141.0,
2006.0,2006.0,Export,Comoros,World,62.0,"Articles of apparel, accessories, not knit or crochet",2301.0,,-12.2045176,44.2832964,-36.8535712,174.7456809,62.02006.0Comoros,167758.0,
2006.0,2006.0,Export,Comoros,World,63.0,"Other made textile articles, sets, worn clothing etc",1457.0,,-12.2045176,44.2832964,-36.8535712,174.7456809,63.02006.0Comoros,504130.0,
2006.0,2006.0,Export,Comoros,World,64.0,"Footwear, gaiters and the like, parts thereof",320.0,,-12.2045176,44.2832964,-36.8535712,174.7456809,64.02006.0Comoros,969118.0,
2006.0,2006.0,Export,Comoros,World,69.0,Ceramic products,101.0,,-12.2045176,44.2832964,-36.8535712,174.7456809,69.02006.0Comoros,1026565.0,
2006.0,2006.0,Export,Comoros,World,82.0,"Tools, implements, cutlery, etc of base metal",212.0,,-12.2045176,44.2832964,-36.8535712,174.7456809,82.02006.0Comoros,389900.0,
2006.0,2006.0,Export,Comoros,World,84.0,"Nuclear reactors, boilers, machinery, etc",2940.0,,-12.2045176,44.2832964,-36.8535712,174.7456809,84.02006.0Comoros,3174757.0,
2006.0,2006.0,Export,Comoros,World,85.0,"Electrical, electronic equipment",3278.0,,-12.2045176,44.2832964,-36.8535712,174.7456809,85.02006.0Comoros,11714207.0,
2006.0,2006.0,Export,Comoros,World,87.0,"Vehicles other than railway, tramway",90702.0,,-12.2045176,44.2832964,-36.8535712,174.7456809,87.02006.0Comoros,7075462.0,
2006.0,2006.0,Export,Comoros,World,90.0,"Optical, photo, technical, medical, etc apparatus",32.0,,-12.2045176,44.2832964,-36.8535712,174.7456809,90.02006.0Comoros,1816874.0,
2006.0,2006.0,Export,Comoros,World,94.0,"Furniture, lighting, signs, prefabricated buildings",447.0,,-12.2045176,44.2832964,-36.8535712,174.7456809,94.02006.0Comoros,2735728.0,
2006.0,2006.0,Export,Comoros,World,99.0,Commodities not specified according to kind,8509.0,,-12.2045176,44.2832964,-36.8535712,174.7456809,99.02006.0Comoros,95750.0,
