yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2018,2018.0,Import,Comoros,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,77451.0,,-12.2045176,44.2832964,-36.8535712,174.7456809
2018,2018.0,Import,Comoros,Brunei Darussalam,35.0,Albuminoidal substances; modified starches; glues; enzymes,29.0,,-12.2045176,44.2832964,4.4137155,114.5653908
2018,2018.0,Import,Comoros,China,35.0,Albuminoidal substances; modified starches; glues; enzymes,9554.0,,-12.2045176,44.2832964,35.000074,104.999927
2018,2018.0,Import,Comoros,France,35.0,Albuminoidal substances; modified starches; glues; enzymes,2601.0,,-12.2045176,44.2832964,46.603354,1.8883335
2018,2018.0,Import,Comoros,Indonesia,35.0,Albuminoidal substances; modified starches; glues; enzymes,2740.0,,-12.2045176,44.2832964,-2.4833826,117.8902853
2018,2018.0,Import,Comoros,Thailand,35.0,Albuminoidal substances; modified starches; glues; enzymes,299.0,,-12.2045176,44.2832964,14.8971921,100.83273
2018,2018.0,Import,Comoros,United Arab Emirates,35.0,Albuminoidal substances; modified starches; glues; enzymes,62017.0,,-12.2045176,44.2832964,24.0002488,53.9994829
2018,2018.0,Import,Comoros,United Rep. of Tanzania,35.0,Albuminoidal substances; modified starches; glues; enzymes,208.0,,-12.2045176,44.2832964,,
