yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2013,2013.0,Re-Export,Bahrain,World,64.0,Footwear; gaiters and the like; parts of such articles,12958893.0,,26.1551249,50.5344606,-36.8535712,174.7456809
2013,2013.0,Re-Export,Bahrain,Jordan,64.0,Footwear; gaiters and the like; parts of such articles,2289.0,,26.1551249,50.5344606,31.1667049,36.941628
2013,2013.0,Re-Export,Bahrain,Kuwait,64.0,Footwear; gaiters and the like; parts of such articles,44222.0,,26.1551249,50.5344606,29.2733964,47.4979476
2013,2013.0,Re-Export,Bahrain,Liberia,64.0,Footwear; gaiters and the like; parts of such articles,50.0,,26.1551249,50.5344606,5.7499721,-9.3658524
2013,2013.0,Re-Export,Bahrain,Luxembourg,64.0,Footwear; gaiters and the like; parts of such articles,556.0,,26.1551249,50.5344606,49.8158683,6.1296751
2013,2013.0,Re-Export,Bahrain,Malta,64.0,Footwear; gaiters and the like; parts of such articles,233.0,,26.1551249,50.5344606,35.8885993,14.4476911
2013,2013.0,Re-Export,Bahrain,Qatar,64.0,Footwear; gaiters and the like; parts of such articles,65165.0,,26.1551249,50.5344606,25.3336984,51.2295295
2013,2013.0,Re-Export,Bahrain,Saudi Arabia,64.0,Footwear; gaiters and the like; parts of such articles,12832951.0,,26.1551249,50.5344606,25.6242618,42.3528328
2013,2013.0,Re-Export,Bahrain,United Arab Emirates,64.0,Footwear; gaiters and the like; parts of such articles,13428.0,,26.1551249,50.5344606,24.0002488,53.9994829
