yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2015,2015.0,Import,State of Palestine,World,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",88148381.0,,31.46242095,34.262716572130714,-36.8535712,174.7456809
2015,2015.0,Import,State of Palestine,Albania,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",78243.0,,31.46242095,34.262716572130714,41.000028,19.9999619
2015,2015.0,Import,State of Palestine,Argentina,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",231963.0,,31.46242095,34.262716572130714,-34.9964963,-64.9672817
2015,2015.0,Import,State of Palestine,Austria,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",264463.0,,31.46242095,34.262716572130714,47.59397,14.12456
2015,2015.0,Import,State of Palestine,Bahrain,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",36201.0,,31.46242095,34.262716572130714,26.1551249,50.5344606
2015,2015.0,Import,State of Palestine,Bangladesh,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",9492.0,,31.46242095,34.262716572130714,24.4769288,90.2934413
2015,2015.0,Import,State of Palestine,Belgium,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1431909.0,,31.46242095,34.262716572130714,50.6402809,4.6667145
2015,2015.0,Import,State of Palestine,Brazil,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",156627.0,,31.46242095,34.262716572130714,-10.3333333,-53.2
2015,2015.0,Import,State of Palestine,Bulgaria,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1582880.0,,31.46242095,34.262716572130714,42.6073975,25.4856617
2015,2015.0,Import,State of Palestine,Canada,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",42012.0,,31.46242095,34.262716572130714,61.0666922,-107.991707
2015,2015.0,Import,State of Palestine,Sri Lanka,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",17726.0,,31.46242095,34.262716572130714,7.5554942,80.7137847
2015,2015.0,Import,State of Palestine,China,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",617023.0,,31.46242095,34.262716572130714,35.000074,104.999927
2015,2015.0,Import,State of Palestine,Czechia,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",52246.0,,31.46242095,34.262716572130714,49.7439047,15.3381061
2015,2015.0,Import,State of Palestine,Denmark,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",2317440.0,,31.46242095,34.262716572130714,55.670249,10.3333283
2015,2015.0,Import,State of Palestine,France,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1214665.0,,31.46242095,34.262716572130714,46.603354,1.8883335
2015,2015.0,Import,State of Palestine,Germany,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1099338.0,,31.46242095,34.262716572130714,51.1638175,10.4478313
2015,2015.0,Import,State of Palestine,Greece,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",28389.0,,31.46242095,34.262716572130714,38.9953683,21.9877132
2015,2015.0,Import,State of Palestine,Hungary,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",40256.0,,31.46242095,34.262716572130714,47.1817585,19.5060937
