yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2009,2009.0,Re-Export,Saudi Arabia,World,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,486446.0,,25.6242618,42.3528328,-36.8535712,174.7456809
2009,2009.0,Re-Export,Saudi Arabia,Sri Lanka,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,28536.0,,25.6242618,42.3528328,7.5554942,80.7137847
2009,2009.0,Re-Export,Saudi Arabia,Eritrea,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,106677.0,,25.6242618,42.3528328,15.9500319,37.9999668
2009,2009.0,Re-Export,Saudi Arabia,Kenya,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,40270.0,,25.6242618,42.3528328,1.4419683,38.4313975
2009,2009.0,Re-Export,Saudi Arabia,Kuwait,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,153081.0,,25.6242618,42.3528328,29.2733964,47.4979476
2009,2009.0,Re-Export,Saudi Arabia,Malta,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,82408.0,,25.6242618,42.3528328,35.8885993,14.4476911
2009,2009.0,Re-Export,Saudi Arabia,Senegal,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,46671.0,,25.6242618,42.3528328,14.4750607,-14.4529612
2009,2009.0,Re-Export,Saudi Arabia,Fmr Sudan,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,28803.0,,25.6242618,42.3528328,18.046398,34.41288
