yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2017,2017.0,Export,Cyprus,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,412033.0,,34.9823018,33.1451285,-36.8535712,174.7456809
2017,2017.0,Export,Cyprus,Australia,35.0,Albuminoidal substances; modified starches; glues; enzymes,283.0,,34.9823018,33.1451285,-24.7761086,134.755
2017,2017.0,Export,Cyprus,Greece,35.0,Albuminoidal substances; modified starches; glues; enzymes,307103.0,,34.9823018,33.1451285,38.9953683,21.9877132
2017,2017.0,Export,Cyprus,Iran,35.0,Albuminoidal substances; modified starches; glues; enzymes,35.0,,34.9823018,33.1451285,32.6475314,54.5643516
2017,2017.0,Export,Cyprus,Israel,35.0,Albuminoidal substances; modified starches; glues; enzymes,37577.0,,34.9823018,33.1451285,30.8124247,34.8594762
2017,2017.0,Export,Cyprus,Malaysia,35.0,Albuminoidal substances; modified starches; glues; enzymes,19661.0,,34.9823018,33.1451285,4.5693754,102.2656823
2017,2017.0,Export,Cyprus,Oman,35.0,Albuminoidal substances; modified starches; glues; enzymes,4472.0,,34.9823018,33.1451285,21.0000287,57.0036901
2017,2017.0,Export,Cyprus,United Arab Emirates,35.0,Albuminoidal substances; modified starches; glues; enzymes,19756.0,,34.9823018,33.1451285,24.0002488,53.9994829
2017,2017.0,Export,Cyprus,Egypt,35.0,Albuminoidal substances; modified starches; glues; enzymes,6104.0,,34.9823018,33.1451285,26.2540493,29.2675469
2017,2017.0,Export,Cyprus,United Kingdom,35.0,Albuminoidal substances; modified starches; glues; enzymes,17038.0,,34.9823018,33.1451285,54.7023545,-3.2765753
