yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2012,2012.0,Export,Bahrain,World,81.0,Other base metals; cermets; articles thereof,98077.0,,26.1551249,50.5344606,-36.8535712,174.7456809
2012,2012.0,Export,Bahrain,Pakistan,81.0,Other base metals; cermets; articles thereof,75000.0,,26.1551249,50.5344606,30.3308401,71.247499
2012,2012.0,Export,Bahrain,Saudi Arabia,81.0,Other base metals; cermets; articles thereof,12168.0,,26.1551249,50.5344606,25.6242618,42.3528328
2012,2012.0,Export,Bahrain,India,81.0,Other base metals; cermets; articles thereof,9308.0,,26.1551249,50.5344606,22.3511148,78.6677428
2012,2012.0,Export,Bahrain,United Arab Emirates,81.0,Other base metals; cermets; articles thereof,1601.0,,26.1551249,50.5344606,24.0002488,53.9994829
