yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2007,2007.0,Export,Oman,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,193883.0,,21.0000287,57.0036901,-36.8535712,174.7456809
2007,2007.0,Export,Oman,Bahrain,35.0,Albuminoidal substances; modified starches; glues; enzymes,54858.0,,21.0000287,57.0036901,26.1551249,50.5344606
2007,2007.0,Export,Oman,Canada,35.0,Albuminoidal substances; modified starches; glues; enzymes,11280.0,,21.0000287,57.0036901,61.0666922,-107.991707
2007,2007.0,Export,Oman,Iran,35.0,Albuminoidal substances; modified starches; glues; enzymes,25449.0,,21.0000287,57.0036901,32.6475314,54.5643516
2007,2007.0,Export,Oman,Kenya,35.0,Albuminoidal substances; modified starches; glues; enzymes,20528.0,,21.0000287,57.0036901,1.4419683,38.4313975
2007,2007.0,Export,Oman,Qatar,35.0,Albuminoidal substances; modified starches; glues; enzymes,32388.0,,21.0000287,57.0036901,25.3336984,51.2295295
2007,2007.0,Export,Oman,Syria,35.0,Albuminoidal substances; modified starches; glues; enzymes,23927.0,,21.0000287,57.0036901,34.6401861,39.0494106
2007,2007.0,Export,Oman,United Arab Emirates,35.0,Albuminoidal substances; modified starches; glues; enzymes,25454.0,,21.0000287,57.0036901,24.0002488,53.9994829
