yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2009,2009.0,Export,Armenia,World,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,60361.0,,40.7696272,44.6736646,-36.8535712,174.7456809
2009,2009.0,Export,Armenia,France,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,602.0,,40.7696272,44.6736646,46.603354,1.8883335
2009,2009.0,Export,Armenia,Georgia,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,5700.0,,40.7696272,44.6736646,32.3293809,-83.1137366
2009,2009.0,Export,Armenia,Russian Federation,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,30718.0,,40.7696272,44.6736646,64.6863136,97.7453061
2009,2009.0,Export,Armenia,Spain,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,108.0,,40.7696272,44.6736646,39.3260685,-4.8379791
2009,2009.0,Export,Armenia,United Arab Emirates,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,443.0,,40.7696272,44.6736646,24.0002488,53.9994829
2009,2009.0,Export,Armenia,USA,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,22791.0,,40.7696272,44.6736646,39.7837304,-100.445882
