yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2011,2011.0,Export,Afghanistan,World,4.0,Dairy produce; birds eggs; natural honey;,217289.0,,33.7680065,66.2385139,-36.8535712,174.7456809
2011,2011.0,Export,Afghanistan,Australia,4.0,Dairy produce; birds eggs; natural honey;,5249.0,,33.7680065,66.2385139,-24.7761086,134.755
2011,2011.0,Export,Afghanistan,Iran,4.0,Dairy produce; birds eggs; natural honey;,66758.0,,33.7680065,66.2385139,32.6475314,54.5643516
2011,2011.0,Export,Afghanistan,Iraq,4.0,Dairy produce; birds eggs; natural honey;,127658.0,,33.7680065,66.2385139,33.0955793,44.1749775
2011,2011.0,Export,Afghanistan,Pakistan,4.0,Dairy produce; birds eggs; natural honey;,10872.0,,33.7680065,66.2385139,30.3308401,71.247499
2011,2011.0,Export,Afghanistan,USA,4.0,Dairy produce; birds eggs; natural honey;,6751.0,,33.7680065,66.2385139,39.7837304,-100.445882
