yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2012,2012.0,Export,Israel,World,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",954766000.0,,30.8124247,34.8594762,-36.8535712,174.7456809
2012,2012.0,Export,Israel,Costa Rica,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",21000.0,,30.8124247,34.8594762,10.2735633,-84.0739102
2012,2012.0,Export,Israel,Croatia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",337000.0,,30.8124247,34.8594762,45.5643442,17.0118954
2012,2012.0,Export,Israel,Cyprus,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",78000.0,,30.8124247,34.8594762,34.9823018,33.1451285
2012,2012.0,Export,Israel,Czechia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",5746000.0,,30.8124247,34.8594762,49.7439047,15.3381061
2012,2012.0,Export,Israel,Denmark,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",471000.0,,30.8124247,34.8594762,55.670249,10.3333283
2012,2012.0,Export,Israel,Dominican Rep.,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",28000.0,,30.8124247,34.8594762,,
2012,2012.0,Export,Israel,Ecuador,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",9000.0,,30.8124247,34.8594762,-1.3397668,-79.3666965
2012,2012.0,Export,Israel,El Salvador,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",2000.0,,30.8124247,34.8594762,13.8000382,-88.9140683
2012,2012.0,Export,Israel,Equatorial Guinea,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",66000.0,,30.8124247,34.8594762,1.613172,10.5170357
2012,2012.0,Export,Israel,Ethiopia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",37000.0,,30.8124247,34.8594762,10.2116702,38.6521203
2012,2012.0,Export,Israel,Estonia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",68000.0,,30.8124247,34.8594762,58.7523778,25.3319078
2012,2012.0,Export,Israel,Finland,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",421000.0,,30.8124247,34.8594762,63.2467777,25.9209164
2012,2012.0,Export,Israel,France,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",241528000.0,,30.8124247,34.8594762,46.603354,1.8883335
2012,2012.0,Export,Israel,Djibouti,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",636000.0,,30.8124247,34.8594762,11.8145966,42.8453061
2012,2012.0,Export,Israel,Gabon,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",52000.0,,30.8124247,34.8594762,-0.8999695,11.6899699
2012,2012.0,Export,Israel,Georgia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",100000.0,,30.8124247,34.8594762,32.3293809,-83.1137366
2012,2012.0,Export,Israel,Germany,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",58952000.0,,30.8124247,34.8594762,51.1638175,10.4478313
2012,2012.0,Export,Israel,Ghana,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",22000.0,,30.8124247,34.8594762,8.0300284,-1.0800271
2012,2012.0,Export,Israel,Greece,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",76000.0,,30.8124247,34.8594762,38.9953683,21.9877132
2012,2012.0,Export,Israel,Guatemala,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",11000.0,,30.8124247,34.8594762,15.5855545,-90.345759
2012,2012.0,Export,Israel,"China, Hong Kong SAR",82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",3867000.0,,30.8124247,34.8594762,22.350627,114.1849161
2012,2012.0,Export,Israel,Hungary,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",975000.0,,30.8124247,34.8594762,47.1817585,19.5060937
2012,2012.0,Export,Israel,Iceland,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",6000.0,,30.8124247,34.8594762,64.9841821,-18.1059013
2012,2012.0,Export,Israel,Indonesia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",3331000.0,,30.8124247,34.8594762,-2.4833826,117.8902853
2012,2012.0,Export,Israel,Ireland,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1227000.0,,30.8124247,34.8594762,52.865196,-7.9794599
2012,2012.0,Export,Israel,Italy,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",6271000.0,,30.8124247,34.8594762,42.6384261,12.674297
2012,2012.0,Export,Israel,Côte d'Ivoire,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",4000.0,,30.8124247,34.8594762,7.9897371,-5.5679458
2012,2012.0,Export,Israel,Japan,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",59277000.0,,30.8124247,34.8594762,36.5748441,139.2394179
2012,2012.0,Export,Israel,Kazakhstan,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",115000.0,,30.8124247,34.8594762,48.1012954,66.7780818
2012,2012.0,Export,Israel,Jordan,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",90000.0,,30.8124247,34.8594762,31.1667049,36.941628
2012,2012.0,Export,Israel,Kenya,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",109000.0,,30.8124247,34.8594762,1.4419683,38.4313975
2012,2012.0,Export,Israel,Rep. of Korea,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",2518000.0,,30.8124247,34.8594762,,
2012,2012.0,Export,Israel,Latvia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1611000.0,,30.8124247,34.8594762,56.8406494,24.7537645
2012,2012.0,Export,Israel,Liberia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1000.0,,30.8124247,34.8594762,5.7499721,-9.3658524
2012,2012.0,Export,Israel,Lithuania,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",877000.0,,30.8124247,34.8594762,55.3500003,23.7499997
2012,2012.0,Export,Israel,Luxembourg,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",184000.0,,30.8124247,34.8594762,49.8158683,6.1296751
2012,2012.0,Export,Israel,Malaysia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1000.0,,30.8124247,34.8594762,4.5693754,102.2656823
2012,2012.0,Export,Israel,Malta,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",6000.0,,30.8124247,34.8594762,35.8885993,14.4476911
2012,2012.0,Export,Israel,Mauritius,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",63000.0,,30.8124247,34.8594762,-20.2759451,57.5703566
2012,2012.0,Export,Israel,Mexico,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",12214000.0,,30.8124247,34.8594762,23.6585116,-102.0077097
2012,2012.0,Export,Israel,"Other Asia, nes",82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",3105000.0,,30.8124247,34.8594762,,
2012,2012.0,Export,Israel,Rep. of Moldova,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",2000.0,,30.8124247,34.8594762,,
2012,2012.0,Export,Israel,Namibia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",15000.0,,30.8124247,34.8594762,-23.2335499,17.3231107
2012,2012.0,Export,Israel,Netherlands,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",3672000.0,,30.8124247,34.8594762,52.2434979,5.6343227
2012,2012.0,Export,Israel,New Zealand,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",58000.0,,30.8124247,34.8594762,-41.5000831,172.8344077
2012,2012.0,Export,Israel,Nigeria,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",389000.0,,30.8124247,34.8594762,9.6000359,7.9999721
2012,2012.0,Export,Israel,Norway,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",709000.0,,30.8124247,34.8594762,60.5000209,9.0999715
2012,2012.0,Export,Israel,Papua New Guinea,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",267000.0,,30.8124247,34.8594762,-5.6816069,144.2489081
2012,2012.0,Export,Israel,Paraguay,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",4000.0,,30.8124247,34.8594762,-23.3165935,-58.1693445
2012,2012.0,Export,Israel,Peru,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",127000.0,,30.8124247,34.8594762,-6.8699697,-75.0458515
2012,2012.0,Export,Israel,Philippines,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",2062000.0,,30.8124247,34.8594762,12.7503486,122.7312101
2012,2012.0,Export,Israel,Poland,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",3737000.0,,30.8124247,34.8594762,52.215933,19.134422
2012,2012.0,Export,Israel,Portugal,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",267000.0,,30.8124247,34.8594762,39.6621648,-8.1353519
2012,2012.0,Export,Israel,Romania,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",6047000.0,,30.8124247,34.8594762,45.9852129,24.6859225
2012,2012.0,Export,Israel,Russian Federation,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",32447000.0,,30.8124247,34.8594762,64.6863136,97.7453061
2012,2012.0,Export,Israel,Serbia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",28000.0,,30.8124247,34.8594762,44.1534121,20.55144
2012,2012.0,Export,Israel,India,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",20289000.0,,30.8124247,34.8594762,22.3511148,78.6677428
2012,2012.0,Export,Israel,Singapore,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",14309000.0,,30.8124247,34.8594762,1.357107,103.8194992
2012,2012.0,Export,Israel,Slovakia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",318000.0,,30.8124247,34.8594762,48.7411522,19.4528646
2012,2012.0,Export,Israel,Viet Nam,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1950000.0,,30.8124247,34.8594762,15.9266657,107.9650855
2012,2012.0,Export,Israel,Slovenia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1979000.0,,30.8124247,34.8594762,45.8133113,14.4808369
2012,2012.0,Export,Israel,South Africa,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",13501000.0,,30.8124247,34.8594762,-28.8166236,24.991639
2012,2012.0,Export,Israel,Zimbabwe,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",15000.0,,30.8124247,34.8594762,-18.4554963,29.7468414
2012,2012.0,Export,Israel,Spain,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",5883000.0,,30.8124247,34.8594762,39.3260685,-4.8379791
2012,2012.0,Export,Israel,Eswatini,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",2000.0,,30.8124247,34.8594762,-26.5624806,31.3991317
2012,2012.0,Export,Israel,Sweden,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",2818000.0,,30.8124247,34.8594762,59.6749712,14.5208584
2012,2012.0,Export,Israel,Switzerland,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",5363000.0,,30.8124247,34.8594762,46.7985624,8.2319736
2012,2012.0,Export,Israel,Thailand,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",8697000.0,,30.8124247,34.8594762,14.8971921,100.83273
2012,2012.0,Export,Israel,Turkey,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",23701000.0,,30.8124247,34.8594762,38.9597594,34.9249653
2012,2012.0,Export,Israel,Uganda,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",81000.0,,30.8124247,34.8594762,1.5333554,32.2166578
2012,2012.0,Export,Israel,Ukraine,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1916000.0,,30.8124247,34.8594762,49.4871968,31.2718321
2012,2012.0,Export,Israel,Egypt,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",8000.0,,30.8124247,34.8594762,26.2540493,29.2675469
2012,2012.0,Export,Israel,United Kingdom,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",7819000.0,,30.8124247,34.8594762,54.7023545,-3.2765753
2012,2012.0,Export,Israel,United Rep. of Tanzania,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",8000.0,,30.8124247,34.8594762,,
2012,2012.0,Export,Israel,USA,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",277190000.0,,30.8124247,34.8594762,39.7837304,-100.445882
2012,2012.0,Export,Israel,Uruguay,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",14000.0,,30.8124247,34.8594762,-32.8755548,-56.0201525
2012,2012.0,Export,Israel,Uzbekistan,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",35000.0,,30.8124247,34.8594762,41.32373,63.9528098
2012,2012.0,Export,Israel,Venezuela,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",218000.0,,30.8124247,34.8594762,8.0018709,-66.1109318
2012,2012.0,Export,Israel,"Areas, nes",82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",29000.0,,30.8124247,34.8594762,,
