yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2015,2015.0,Re-Export,Kuwait,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,155376.0,,29.2733964,47.4979476,-36.8535712,174.7456809
2015,2015.0,Re-Export,Kuwait,Iraq,35.0,Albuminoidal substances; modified starches; glues; enzymes,2493.0,,29.2733964,47.4979476,33.0955793,44.1749775
2015,2015.0,Re-Export,Kuwait,Jordan,35.0,Albuminoidal substances; modified starches; glues; enzymes,8499.0,,29.2733964,47.4979476,31.1667049,36.941628
2015,2015.0,Re-Export,Kuwait,Oman,35.0,Albuminoidal substances; modified starches; glues; enzymes,48105.0,,29.2733964,47.4979476,21.0000287,57.0036901
2015,2015.0,Re-Export,Kuwait,Qatar,35.0,Albuminoidal substances; modified starches; glues; enzymes,45080.0,,29.2733964,47.4979476,25.3336984,51.2295295
2015,2015.0,Re-Export,Kuwait,Saudi Arabia,35.0,Albuminoidal substances; modified starches; glues; enzymes,23604.0,,29.2733964,47.4979476,25.6242618,42.3528328
2015,2015.0,Re-Export,Kuwait,United Arab Emirates,35.0,Albuminoidal substances; modified starches; glues; enzymes,24604.0,,29.2733964,47.4979476,24.0002488,53.9994829
2015,2015.0,Re-Export,Kuwait,United Kingdom,35.0,Albuminoidal substances; modified starches; glues; enzymes,2988.0,,29.2733964,47.4979476,54.7023545,-3.2765753
