yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2008,2008.0,Re-Export,Qatar,World,81.0,Other base metals; cermets; articles thereof,12851.0,,25.3336984,51.2295295,-36.8535712,174.7456809
2008,2008.0,Re-Export,Qatar,Saudi Arabia,81.0,Other base metals; cermets; articles thereof,5495.0,,25.3336984,51.2295295,25.6242618,42.3528328
2008,2008.0,Re-Export,Qatar,United Arab Emirates,81.0,Other base metals; cermets; articles thereof,7356.0,,25.3336984,51.2295295,24.0002488,53.9994829
