yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2017,2017.0,Import,Pakistan,World,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2665542680.0,,30.3308401,71.247499,-36.8535712,174.7456809
2017,2017.0,Import,Pakistan,State of Palestine,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",274.0,,30.3308401,71.247499,31.46242095,34.262716572130714
2017,2017.0,Import,Pakistan,Germany,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",46029415.0,,30.3308401,71.247499,51.1638175,10.4478313
2017,2017.0,Import,Pakistan,Ghana,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",17721.0,,30.3308401,71.247499,8.0300284,-1.0800271
2017,2017.0,Import,Pakistan,Kiribati,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",76.0,,30.3308401,71.247499,0.3448612,173.6641773
2017,2017.0,Import,Pakistan,Greece,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",44566.0,,30.3308401,71.247499,38.9953683,21.9877132
2017,2017.0,Import,Pakistan,Guinea,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",770.0,,30.3308401,71.247499,10.7226226,-10.7083587
2017,2017.0,Import,Pakistan,Honduras,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2438.0,,30.3308401,71.247499,15.2572432,-86.0755145
2017,2017.0,Import,Pakistan,"China, Hong Kong SAR",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3266482.0,,30.3308401,71.247499,22.350627,114.1849161
2017,2017.0,Import,Pakistan,Hungary,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",10462904.0,,30.3308401,71.247499,47.1817585,19.5060937
2017,2017.0,Import,Pakistan,Iceland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2285.0,,30.3308401,71.247499,64.9841821,-18.1059013
2017,2017.0,Import,Pakistan,Indonesia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",175256296.0,,30.3308401,71.247499,-2.4833826,117.8902853
2017,2017.0,Import,Pakistan,Iran,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",265229.0,,30.3308401,71.247499,32.6475314,54.5643516
2017,2017.0,Import,Pakistan,Ireland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",387341.0,,30.3308401,71.247499,52.865196,-7.9794599
2017,2017.0,Import,Pakistan,Italy,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3311846.0,,30.3308401,71.247499,42.6384261,12.674297
2017,2017.0,Import,Pakistan,Jamaica,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",543579.0,,30.3308401,71.247499,18.1850507,-77.3947693
2017,2017.0,Import,Pakistan,Japan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1205544557.0,,30.3308401,71.247499,36.5748441,139.2394179
2017,2017.0,Import,Pakistan,Kazakhstan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",120.0,,30.3308401,71.247499,48.1012954,66.7780818
2017,2017.0,Import,Pakistan,Jordan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2719447.0,,30.3308401,71.247499,31.1667049,36.941628
2017,2017.0,Import,Pakistan,Dem. People's Rep. of Korea,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",166025.0,,30.3308401,71.247499,,
2017,2017.0,Import,Pakistan,Rep. of Korea,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",31269044.0,,30.3308401,71.247499,,
2017,2017.0,Import,Pakistan,Kuwait,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",9925.0,,30.3308401,71.247499,29.2733964,47.4979476
2017,2017.0,Import,Pakistan,Kyrgyzstan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",94573.0,,30.3308401,71.247499,41.5089324,74.724091
2017,2017.0,Import,Pakistan,Luxembourg,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",94758.0,,30.3308401,71.247499,49.8158683,6.1296751
2017,2017.0,Import,Pakistan,Madagascar,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",34447.0,,30.3308401,71.247499,-18.9249604,46.4416422
2017,2017.0,Import,Pakistan,Malaysia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",11531153.0,,30.3308401,71.247499,4.5693754,102.2656823
2017,2017.0,Import,Pakistan,Mauritius,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",18680.0,,30.3308401,71.247499,-20.2759451,57.5703566
2017,2017.0,Import,Pakistan,Mexico,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",66445.0,,30.3308401,71.247499,23.6585116,-102.0077097
2017,2017.0,Import,Pakistan,"Other Asia, nes",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6936102.0,,30.3308401,71.247499,,
2017,2017.0,Import,Pakistan,Montserrat,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",500.0,,30.3308401,71.247499,16.7417041,-62.1916844
2017,2017.0,Import,Pakistan,Morocco,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",36.0,,30.3308401,71.247499,31.1728205,-7.3362482
2017,2017.0,Import,Pakistan,Oman,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",66792.0,,30.3308401,71.247499,21.0000287,57.0036901
2017,2017.0,Import,Pakistan,Netherlands,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4006950.0,,30.3308401,71.247499,52.2434979,5.6343227
2017,2017.0,Import,Pakistan,Curaçao,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",248.0,,30.3308401,71.247499,12.21339425,-69.0408499890865
2017,2017.0,Import,Pakistan,New Zealand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",93463.0,,30.3308401,71.247499,-41.5000831,172.8344077
2017,2017.0,Import,Pakistan,"Other Europe, nes",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",7166835.0,,30.3308401,71.247499,,
2017,2017.0,Import,Pakistan,Norway,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2271.0,,30.3308401,71.247499,60.5000209,9.0999715
2017,2017.0,Import,Pakistan,United States Minor Outlying Islands,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",15749.0,,30.3308401,71.247499,16.7325005,-169.5282535
2017,2017.0,Import,Pakistan,Philippines,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",11993333.0,,30.3308401,71.247499,12.7503486,122.7312101
2017,2017.0,Import,Pakistan,Poland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",74349.0,,30.3308401,71.247499,52.215933,19.134422
2017,2017.0,Import,Pakistan,Portugal,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1520.0,,30.3308401,71.247499,39.6621648,-8.1353519
2017,2017.0,Import,Pakistan,Qatar,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4492.0,,30.3308401,71.247499,25.3336984,51.2295295
2017,2017.0,Import,Pakistan,Romania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",16817.0,,30.3308401,71.247499,45.9852129,24.6859225
2017,2017.0,Import,Pakistan,Russian Federation,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",149877.0,,30.3308401,71.247499,64.6863136,97.7453061
2017,2017.0,Import,Pakistan,Saudi Arabia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",21419.0,,30.3308401,71.247499,25.6242618,42.3528328
2017,2017.0,Import,Pakistan,Serbia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",37.0,,30.3308401,71.247499,44.1534121,20.55144
2017,2017.0,Import,Pakistan,India,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",521319.0,,30.3308401,71.247499,22.3511148,78.6677428
2017,2017.0,Import,Pakistan,Singapore,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",19618756.0,,30.3308401,71.247499,1.357107,103.8194992
2017,2017.0,Import,Pakistan,Slovakia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",846736.0,,30.3308401,71.247499,48.7411522,19.4528646
2017,2017.0,Import,Pakistan,Viet Nam,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5545722.0,,30.3308401,71.247499,15.9266657,107.9650855
2017,2017.0,Import,Pakistan,Slovenia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1058.0,,30.3308401,71.247499,45.8133113,14.4808369
2017,2017.0,Import,Pakistan,South Africa,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4484639.0,,30.3308401,71.247499,-28.8166236,24.991639
2017,2017.0,Import,Pakistan,Spain,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",682483.0,,30.3308401,71.247499,39.3260685,-4.8379791
2017,2017.0,Import,Pakistan,Sudan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1685.0,,30.3308401,71.247499,14.5844444,29.4917691
2017,2017.0,Import,Pakistan,Eswatini,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",833.0,,30.3308401,71.247499,-26.5624806,31.3991317
2017,2017.0,Import,Pakistan,Sweden,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5723918.0,,30.3308401,71.247499,59.6749712,14.5208584
2017,2017.0,Import,Pakistan,Switzerland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1796.0,,30.3308401,71.247499,46.7985624,8.2319736
2017,2017.0,Import,Pakistan,Thailand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",558554570.0,,30.3308401,71.247499,14.8971921,100.83273
2017,2017.0,Import,Pakistan,Togo,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",601.0,,30.3308401,71.247499,8.7800265,1.0199765
2017,2017.0,Import,Pakistan,Trinidad and Tobago,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",329.0,,30.3308401,71.247499,10.7466905,-61.0840075
2017,2017.0,Import,Pakistan,United Arab Emirates,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8789857.0,,30.3308401,71.247499,24.0002488,53.9994829
2017,2017.0,Import,Pakistan,Turkey,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5989420.0,,30.3308401,71.247499,38.9597594,34.9249653
2017,2017.0,Import,Pakistan,Ukraine,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",76975.0,,30.3308401,71.247499,49.4871968,31.2718321
2017,2017.0,Import,Pakistan,Egypt,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",880.0,,30.3308401,71.247499,26.2540493,29.2675469
2017,2017.0,Import,Pakistan,United Kingdom,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",14639390.0,,30.3308401,71.247499,54.7023545,-3.2765753
2017,2017.0,Import,Pakistan,United Rep. of Tanzania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1803.0,,30.3308401,71.247499,,
2017,2017.0,Import,Pakistan,USA,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",13527399.0,,30.3308401,71.247499,39.7837304,-100.445882
2017,2017.0,Import,Pakistan,Uzbekistan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2485.0,,30.3308401,71.247499,41.32373,63.9528098
