yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2005,2005.0,Import,Malta,World,81.0,Other base metals; cermets; articles thereof,73564.0,,35.8885993,14.4476911,-36.8535712,174.7456809
2005,2005.0,Import,Malta,France,81.0,Other base metals; cermets; articles thereof,15.0,,35.8885993,14.4476911,46.603354,1.8883335
2005,2005.0,Import,Malta,Germany,81.0,Other base metals; cermets; articles thereof,38485.0,,35.8885993,14.4476911,51.1638175,10.4478313
2005,2005.0,Import,Malta,Italy,81.0,Other base metals; cermets; articles thereof,14903.0,,35.8885993,14.4476911,42.6384261,12.674297
2005,2005.0,Import,Malta,Japan,81.0,Other base metals; cermets; articles thereof,560.0,,35.8885993,14.4476911,36.5748441,139.2394179
2005,2005.0,Import,Malta,Spain,81.0,Other base metals; cermets; articles thereof,2605.0,,35.8885993,14.4476911,39.3260685,-4.8379791
2005,2005.0,Import,Malta,United Kingdom,81.0,Other base metals; cermets; articles thereof,15918.0,,35.8885993,14.4476911,54.7023545,-3.2765753
2005,2005.0,Import,Malta,USA,81.0,Other base metals; cermets; articles thereof,1078.0,,35.8885993,14.4476911,39.7837304,-100.445882
