,rtTitle,ptTitle,rgDesc,TradeValue
0,Israel,Afghanistan,Export,227000.0
1,Israel,Afghanistan,Import,3263000.0
2,Israel,Algeria,Export,320000.0
3,Israel,Algeria,Import,159000.0
4,Israel,Armenia,Export,26466000.0
5,Israel,Armenia,Import,1613000.0
6,Israel,Azerbaijan,Export,113833000.0
7,Israel,Azerbaijan,Import,399000.0
8,Israel,Bahrain,Export,209000.0
9,Israel,Bahrain,Import,1000.0
10,Israel,Comoros,Export,3000.0
11,Israel,Cyprus,Export,877733000.0
12,Israel,Cyprus,Import,67989000.0
13,Israel,Djibouti,Export,13073000.0
14,Israel,Djibouti,Import,121000.0
15,Israel,Fmr Sudan,Export,23000.0
16,Israel,Georgia,Export,131419000.0
17,Israel,Georgia,Import,1922000.0
18,Israel,Iraq,Export,438000.0
19,Israel,Iraq,Import,759000.0
20,Israel,Jordan,Export,284988000.0
21,Israel,Jordan,Import,105324000.0
22,Israel,Kuwait,Export,2467000.0
23,Israel,Lebanon,Export,162000.0
24,Israel,Libya,Export,306000.0
25,Israel,Malta,Export,50907000.0
26,Israel,Malta,Import,35529000.0
27,Israel,Mauritania,Export,514000.0
28,Israel,Mauritania,Import,15000.0
29,Israel,Morocco,Export,20646000.0
30,Israel,Morocco,Import,3744000.0
31,Israel,Oman,Export,396000.0
32,Israel,Oman,Import,3000.0
33,Israel,Pakistan,Export,1167000.0
34,Israel,Pakistan,Import,1644000.0
35,Israel,Qatar,Export,598000.0
36,Israel,Qatar,Import,2141000.0
37,Israel,Saudi Arabia,Export,681000.0
38,Israel,Saudi Arabia,Import,65000.0
39,Israel,Syria,Export,460000.0
40,Israel,Syria,Import,5000.0
41,Israel,Turkey,Export,1599790000.0
42,Israel,Turkey,Import,1802872000.0
43,Israel,United Arab Emirates,Export,37609000.0
44,Israel,United Arab Emirates,Import,52858000.0
45,Israel,World,Export,59658025000.0
46,Israel,World,Import,63527863000.0
