yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2005,2005.0,Re-Export,Saudi Arabia,World,11.0,Products of the milling industry; malt; starches; inulin,941128.0,,25.6242618,42.3528328,-36.8535712,174.7456809
2005,2005.0,Re-Export,Saudi Arabia,Jordan,11.0,Products of the milling industry; malt; starches; inulin,56852.0,,25.6242618,42.3528328,31.1667049,36.941628
2005,2005.0,Re-Export,Saudi Arabia,Yemen,11.0,Products of the milling industry; malt; starches; inulin,884276.0,,25.6242618,42.3528328,16.3471243,47.8915271
