yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2014,2014.0,Import,Malta,World,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",173786243.0,,35.8885993,14.4476911,-36.8535712,174.7456809
2014,2014.0,Import,Malta,Germany,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",38354769.0,,35.8885993,14.4476911,51.1638175,10.4478313
2014,2014.0,Import,Malta,Greece,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",249709.0,,35.8885993,14.4476911,38.9953683,21.9877132
2014,2014.0,Import,Malta,"China, Hong Kong SAR",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",80712.0,,35.8885993,14.4476911,22.350627,114.1849161
2014,2014.0,Import,Malta,Hungary,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",571990.0,,35.8885993,14.4476911,47.1817585,19.5060937
2014,2014.0,Import,Malta,Indonesia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",11414.0,,35.8885993,14.4476911,-2.4833826,117.8902853
2014,2014.0,Import,Malta,Ireland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",358019.0,,35.8885993,14.4476911,52.865196,-7.9794599
2014,2014.0,Import,Malta,Israel,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",7230.0,,35.8885993,14.4476911,30.8124247,34.8594762
2014,2014.0,Import,Malta,Italy,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6954408.0,,35.8885993,14.4476911,42.6384261,12.674297
2014,2014.0,Import,Malta,Japan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",26554192.0,,35.8885993,14.4476911,36.5748441,139.2394179
2014,2014.0,Import,Malta,Rep. of Korea,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6006441.0,,35.8885993,14.4476911,,
2014,2014.0,Import,Malta,Lebanon,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",319561.0,,35.8885993,14.4476911,33.8750629,35.843409
2014,2014.0,Import,Malta,Latvia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1471.0,,35.8885993,14.4476911,56.8406494,24.7537645
2014,2014.0,Import,Malta,Libya,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",75787.0,,35.8885993,14.4476911,26.8234472,18.1236723
2014,2014.0,Import,Malta,Lithuania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6100.0,,35.8885993,14.4476911,55.3500003,23.7499997
2014,2014.0,Import,Malta,Malaysia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",13545.0,,35.8885993,14.4476911,4.5693754,102.2656823
2014,2014.0,Import,Malta,"Other Asia, nes",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",732034.0,,35.8885993,14.4476911,,
2014,2014.0,Import,Malta,Morocco,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",732931.0,,35.8885993,14.4476911,31.1728205,-7.3362482
2014,2014.0,Import,Malta,Netherlands,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2778745.0,,35.8885993,14.4476911,52.2434979,5.6343227
2014,2014.0,Import,Malta,New Zealand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3909.0,,35.8885993,14.4476911,-41.5000831,172.8344077
2014,2014.0,Import,Malta,Norway,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",9457.0,,35.8885993,14.4476911,60.5000209,9.0999715
2014,2014.0,Import,Malta,Pakistan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",36.0,,35.8885993,14.4476911,30.3308401,71.247499
2014,2014.0,Import,Malta,Philippines,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5922.0,,35.8885993,14.4476911,12.7503486,122.7312101
2014,2014.0,Import,Malta,Poland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",601036.0,,35.8885993,14.4476911,52.215933,19.134422
2014,2014.0,Import,Malta,Portugal,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6603.0,,35.8885993,14.4476911,39.6621648,-8.1353519
2014,2014.0,Import,Malta,Romania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",203265.0,,35.8885993,14.4476911,45.9852129,24.6859225
2014,2014.0,Import,Malta,Russian Federation,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4073.0,,35.8885993,14.4476911,64.6863136,97.7453061
2014,2014.0,Import,Malta,San Marino,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4992.0,,35.8885993,14.4476911,43.9458623,12.458306
2014,2014.0,Import,Malta,Saudi Arabia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",589.0,,35.8885993,14.4476911,25.6242618,42.3528328
2014,2014.0,Import,Malta,Serbia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",93014.0,,35.8885993,14.4476911,44.1534121,20.55144
2014,2014.0,Import,Malta,India,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1764807.0,,35.8885993,14.4476911,22.3511148,78.6677428
2014,2014.0,Import,Malta,Singapore,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",57433.0,,35.8885993,14.4476911,1.357107,103.8194992
2014,2014.0,Import,Malta,Slovakia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2556182.0,,35.8885993,14.4476911,48.7411522,19.4528646
2014,2014.0,Import,Malta,Viet Nam,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1319.0,,35.8885993,14.4476911,15.9266657,107.9650855
2014,2014.0,Import,Malta,Slovenia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",541758.0,,35.8885993,14.4476911,45.8133113,14.4808369
2014,2014.0,Import,Malta,South Africa,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2570.0,,35.8885993,14.4476911,-28.8166236,24.991639
2014,2014.0,Import,Malta,Spain,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3665883.0,,35.8885993,14.4476911,39.3260685,-4.8379791
2014,2014.0,Import,Malta,Sweden,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",232025.0,,35.8885993,14.4476911,59.6749712,14.5208584
2014,2014.0,Import,Malta,Switzerland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",138015.0,,35.8885993,14.4476911,46.7985624,8.2319736
2014,2014.0,Import,Malta,Thailand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1874324.0,,35.8885993,14.4476911,14.8971921,100.83273
2014,2014.0,Import,Malta,Trinidad and Tobago,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",30497.0,,35.8885993,14.4476911,10.7466905,-61.0840075
2014,2014.0,Import,Malta,United Arab Emirates,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",122839.0,,35.8885993,14.4476911,24.0002488,53.9994829
2014,2014.0,Import,Malta,Tunisia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",15246.0,,35.8885993,14.4476911,33.8439408,9.400138
2014,2014.0,Import,Malta,Turkey,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",7953883.0,,35.8885993,14.4476911,38.9597594,34.9249653
2014,2014.0,Import,Malta,Ukraine,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",7149.0,,35.8885993,14.4476911,49.4871968,31.2718321
2014,2014.0,Import,Malta,Egypt,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",845.0,,35.8885993,14.4476911,26.2540493,29.2675469
2014,2014.0,Import,Malta,United Kingdom,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",41506685.0,,35.8885993,14.4476911,54.7023545,-3.2765753
2014,2014.0,Import,Malta,USA,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1333227.0,,35.8885993,14.4476911,39.7837304,-100.445882
2014,2014.0,Import,Malta,Venezuela,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",82.0,,35.8885993,14.4476911,8.0018709,-66.1109318
2014,2014.0,Import,Malta,"Areas, nes",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",20555.0,,35.8885993,14.4476911,,
