yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2012,2012.0,Export,Armenia,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,363431.0,,40.7696272,44.6736646,-36.8535712,174.7456809
2012,2012.0,Export,Armenia,Georgia,35.0,Albuminoidal substances; modified starches; glues; enzymes,289943.0,,40.7696272,44.6736646,32.3293809,-83.1137366
2012,2012.0,Export,Armenia,Germany,35.0,Albuminoidal substances; modified starches; glues; enzymes,2212.0,,40.7696272,44.6736646,51.1638175,10.4478313
2012,2012.0,Export,Armenia,Italy,35.0,Albuminoidal substances; modified starches; glues; enzymes,632.0,,40.7696272,44.6736646,42.6384261,12.674297
2012,2012.0,Export,Armenia,Russian Federation,35.0,Albuminoidal substances; modified starches; glues; enzymes,69295.0,,40.7696272,44.6736646,64.6863136,97.7453061
2012,2012.0,Export,Armenia,Switzerland,35.0,Albuminoidal substances; modified starches; glues; enzymes,1350.0,,40.7696272,44.6736646,46.7985624,8.2319736
