yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2018,2018.0,Export,Malta,World,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5270759.0,,35.8885993,14.4476911,-36.8535712,174.7456809
2018,2018.0,Export,Malta,Poland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",62.0,,35.8885993,14.4476911,52.215933,19.134422
2018,2018.0,Export,Malta,Qatar,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",200.0,,35.8885993,14.4476911,25.3336984,51.2295295
2018,2018.0,Export,Malta,India,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",212.0,,35.8885993,14.4476911,22.3511148,78.6677428
2018,2018.0,Export,Malta,Singapore,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",124966.0,,35.8885993,14.4476911,1.357107,103.8194992
2018,2018.0,Export,Malta,Viet Nam,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",27145.0,,35.8885993,14.4476911,15.9266657,107.9650855
2018,2018.0,Export,Malta,Somalia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4732.0,,35.8885993,14.4476911,8.3676771,49.083416
2018,2018.0,Export,Malta,Spain,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",230609.0,,35.8885993,14.4476911,39.3260685,-4.8379791
2018,2018.0,Export,Malta,Sudan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1275.0,,35.8885993,14.4476911,14.5844444,29.4917691
2018,2018.0,Export,Malta,Switzerland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6370.0,,35.8885993,14.4476911,46.7985624,8.2319736
2018,2018.0,Export,Malta,Togo,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",188.0,,35.8885993,14.4476911,8.7800265,1.0199765
2018,2018.0,Export,Malta,United Arab Emirates,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",221480.0,,35.8885993,14.4476911,24.0002488,53.9994829
2018,2018.0,Export,Malta,Tunisia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",41308.0,,35.8885993,14.4476911,33.8439408,9.400138
2018,2018.0,Export,Malta,Turkey,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",13128.0,,35.8885993,14.4476911,38.9597594,34.9249653
2018,2018.0,Export,Malta,Egypt,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",125659.0,,35.8885993,14.4476911,26.2540493,29.2675469
2018,2018.0,Export,Malta,United Kingdom,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2401287.0,,35.8885993,14.4476911,54.7023545,-3.2765753
2018,2018.0,Export,Malta,USA,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",112508.0,,35.8885993,14.4476911,39.7837304,-100.445882
2018,2018.0,Export,Malta,Burkina Faso,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",13690.0,,35.8885993,14.4476911,12.0753083,-1.6880314
