,rtTitle,ptTitle,rgDesc,TradeValue
0,Jordan,Afghanistan,Export,269718.0
1,Jordan,Afghanistan,Import,1371918.0
2,Jordan,Afghanistan,Re-Export,186551.0
3,Jordan,Algeria,Export,15458428.0
4,Jordan,Algeria,Import,1009615.0
5,Jordan,Algeria,Re-Export,1043806.0
6,Jordan,Armenia,Export,48598.0
7,Jordan,Armenia,Import,4696.0
8,Jordan,Armenia,Re-Export,48598.0
9,Jordan,Azerbaijan,Export,1837150.0
10,Jordan,Azerbaijan,Import,704.0
11,Jordan,Bahrain,Export,24215190.0
12,Jordan,Bahrain,Import,72877221.0
13,Jordan,Bahrain,Re-Export,4465350.0
14,Jordan,Cyprus,Export,1946552.0
15,Jordan,Cyprus,Import,2607670.0
16,Jordan,Cyprus,Re-Export,154026.0
17,Jordan,Djibouti,Export,73036.0
18,Jordan,Djibouti,Re-Export,4925.0
19,Jordan,Fmr Sudan,Export,29328761.0
20,Jordan,Fmr Sudan,Import,12587389.0
21,Jordan,Fmr Sudan,Re-Export,13974431.0
22,Jordan,Georgia,Export,469034.0
23,Jordan,Georgia,Import,973683.0
24,Jordan,Georgia,Re-Export,1028.0
25,Jordan,Iraq,Export,1069150390.0
26,Jordan,Iraq,Import,120171244.0
27,Jordan,Iraq,Re-Export,359983415.0
28,Jordan,Israel,Export,43848986.0
29,Jordan,Israel,Import,48716057.0
30,Jordan,Israel,Re-Export,12484066.0
31,Jordan,Kuwait,Export,56284412.0
32,Jordan,Kuwait,Import,62290917.0
33,Jordan,Kuwait,Re-Export,4573768.0
34,Jordan,Lebanon,Export,72821466.0
35,Jordan,Lebanon,Import,75764592.0
36,Jordan,Lebanon,Re-Export,14633198.0
37,Jordan,Libya,Export,16168638.0
38,Jordan,Libya,Import,1334361.0
39,Jordan,Libya,Re-Export,4125097.0
40,Jordan,Malta,Export,49847.0
41,Jordan,Malta,Import,867862.0
42,Jordan,Mauritania,Export,40715.0
43,Jordan,Morocco,Export,7804820.0
44,Jordan,Morocco,Import,23129380.0
45,Jordan,Morocco,Re-Export,250318.0
46,Jordan,Oman,Export,21367554.0
47,Jordan,Oman,Import,17356564.0
48,Jordan,Oman,Re-Export,5256328.0
49,Jordan,Pakistan,Export,5657891.0
50,Jordan,Pakistan,Import,22976184.0
51,Jordan,Pakistan,Re-Export,968128.0
52,Jordan,Qatar,Export,51465695.0
53,Jordan,Qatar,Import,9238483.0
54,Jordan,Qatar,Re-Export,3070688.0
55,Jordan,Saudi Arabia,Export,293442748.0
56,Jordan,Saudi Arabia,Import,2288988049.0
57,Jordan,Saudi Arabia,Re-Export,41431881.0
58,Jordan,State of Palestine,Export,36263537.0
59,Jordan,State of Palestine,Import,27608839.0
60,Jordan,State of Palestine,Re-Export,8566050.0
61,Jordan,Syria,Export,194374410.0
62,Jordan,Syria,Import,228267566.0
63,Jordan,Syria,Re-Export,16921869.0
64,Jordan,Turkey,Export,25805705.0
65,Jordan,Turkey,Import,334448920.0
66,Jordan,Turkey,Re-Export,8287417.0
67,Jordan,United Arab Emirates,Export,146887235.0
68,Jordan,United Arab Emirates,Import,285304660.0
69,Jordan,United Arab Emirates,Re-Export,35361095.0
70,Jordan,World,Export,3825329773.0
71,Jordan,World,Import,11615218711.0
72,Jordan,World,Re-Export,933804010.0
73,Jordan,Yemen,Export,19135214.0
74,Jordan,Yemen,Import,14344936.0
75,Jordan,Yemen,Re-Export,1388391.0
