yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2006,2006.0,Export,Armenia,World,11.0,Products of the milling industry; malt; starches; inulin,18549.0,,40.7696272,44.6736646,-36.8535712,174.7456809
2006,2006.0,Export,Armenia,Russian Federation,11.0,Products of the milling industry; malt; starches; inulin,279.0,,40.7696272,44.6736646,64.6863136,97.7453061
2006,2006.0,Export,Armenia,United Arab Emirates,11.0,Products of the milling industry; malt; starches; inulin,1586.0,,40.7696272,44.6736646,24.0002488,53.9994829
2006,2006.0,Export,Armenia,United Kingdom,11.0,Products of the milling industry; malt; starches; inulin,11.0,,40.7696272,44.6736646,54.7023545,-3.2765753
2006,2006.0,Export,Armenia,USA,11.0,Products of the milling industry; malt; starches; inulin,16673.0,,40.7696272,44.6736646,39.7837304,-100.445882
