yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2010,2010.0,Export,Armenia,World,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,37691.0,,40.7696272,44.6736646,-36.8535712,174.7456809
2010,2010.0,Export,Armenia,Canada,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,12.0,,40.7696272,44.6736646,61.0666922,-107.991707
2010,2010.0,Export,Armenia,France,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,18751.0,,40.7696272,44.6736646,46.603354,1.8883335
2010,2010.0,Export,Armenia,Russian Federation,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,16808.0,,40.7696272,44.6736646,64.6863136,97.7453061
2010,2010.0,Export,Armenia,USA,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,2120.0,,40.7696272,44.6736646,39.7837304,-100.445882
