yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2006,2006.0,Re-Export,Qatar,World,25.0,Salt; sulfur; earths and stone; plastering materials,551699.0,,25.3336984,51.2295295,-36.8535712,174.7456809
2006,2006.0,Re-Export,Qatar,Bahrain,25.0,Salt; sulfur; earths and stone; plastering materials,115386.0,,25.3336984,51.2295295,26.1551249,50.5344606
2006,2006.0,Re-Export,Qatar,Cameroon,25.0,Salt; sulfur; earths and stone; plastering materials,1003.0,,25.3336984,51.2295295,4.6125522,13.1535811
2006,2006.0,Re-Export,Qatar,Lebanon,25.0,Salt; sulfur; earths and stone; plastering materials,9495.0,,25.3336984,51.2295295,33.8750629,35.843409
2006,2006.0,Re-Export,Qatar,Mauritania,25.0,Salt; sulfur; earths and stone; plastering materials,13736.0,,25.3336984,51.2295295,20.2540382,-9.2399263
2006,2006.0,Re-Export,Qatar,Netherlands,25.0,Salt; sulfur; earths and stone; plastering materials,903.0,,25.3336984,51.2295295,52.2434979,5.6343227
2006,2006.0,Re-Export,Qatar,Saudi Arabia,25.0,Salt; sulfur; earths and stone; plastering materials,6144.0,,25.3336984,51.2295295,25.6242618,42.3528328
2006,2006.0,Re-Export,Qatar,United Arab Emirates,25.0,Salt; sulfur; earths and stone; plastering materials,404029.0,,25.3336984,51.2295295,24.0002488,53.9994829
2006,2006.0,Re-Export,Qatar,United Kingdom,25.0,Salt; sulfur; earths and stone; plastering materials,1003.0,,25.3336984,51.2295295,54.7023545,-3.2765753
