yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue_export,Unnamed: 0_export,rtLat,rtLon,ptLat,ptLon,mid,TradeValue_import,Unnamed: 0_import
2011.0,2011.0,Export,Armenia,World,1.0,Live animals; animal products,494311.0,,40.7696272,44.6736646,-36.8535712,174.7456809,1.02011.0Armenia,3281377.0,
2011.0,2011.0,Export,Armenia,World,2.0,Meat and edible meat offal,23841.0,,40.7696272,44.6736646,-36.8535712,174.7456809,2.02011.0Armenia,88465479.0,
2011.0,2011.0,Export,Armenia,World,3.0,"Fish and crustaceans, molluscs and other acquatic invertebrates",15666614.0,,40.7696272,44.6736646,-36.8535712,174.7456809,3.02011.0Armenia,3536546.0,
2011.0,2011.0,Export,Armenia,World,4.0,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2107620.0,,40.7696272,44.6736646,-36.8535712,174.7456809,4.02011.0Armenia,36065661.0,
2011.0,2011.0,Export,Armenia,World,5.0,"Products of animal origin, not elsewhere specified or included",43272.0,,40.7696272,44.6736646,-36.8535712,174.7456809,5.02011.0Armenia,1975930.0,
2011.0,2011.0,Export,Armenia,World,6.0,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",3566.0,,40.7696272,44.6736646,-36.8535712,174.7456809,6.02011.0Armenia,3164995.0,
2011.0,2011.0,Export,Armenia,World,7.0,Edible vegetables and certain roots and tubers,1121639.0,,40.7696272,44.6736646,-36.8535712,174.7456809,7.02011.0Armenia,19037687.0,
2011.0,2011.0,Export,Armenia,World,8.0,Edible fruit and nuts; peel of citrus fruit or melons,14604869.0,,40.7696272,44.6736646,-36.8535712,174.7456809,8.02011.0Armenia,46960207.0,
2011.0,2011.0,Export,Armenia,World,9.0,"Coffee, tea, maté and spices",5737441.0,,40.7696272,44.6736646,-36.8535712,174.7456809,9.02011.0Armenia,31016533.0,
2011.0,2011.0,Export,Armenia,World,10.0,Cereals,4653.0,,40.7696272,44.6736646,-36.8535712,174.7456809,10.02011.0Armenia,112021337.0,
2011.0,2011.0,Export,Armenia,World,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,65441.0,,40.7696272,44.6736646,-36.8535712,174.7456809,11.02011.0Armenia,15450394.0,
2011.0,2011.0,Export,Armenia,World,12.0,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",100952.0,,40.7696272,44.6736646,-36.8535712,174.7456809,12.02011.0Armenia,9193859.0,
2011.0,2011.0,Export,Armenia,World,13.0,"Lac; gums, resins and other vegetable saps and extracts",4.0,,40.7696272,44.6736646,-36.8535712,174.7456809,13.02011.0Armenia,4288738.0,
2011.0,2011.0,Export,Armenia,World,15.0,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,25313.0,,40.7696272,44.6736646,-36.8535712,174.7456809,15.02011.0Armenia,57982915.0,
2011.0,2011.0,Export,Armenia,World,16.0,"Preparations of meat, of fish or of crustaceans, molluscs or other aquatic invertebrates",1678783.0,,40.7696272,44.6736646,-36.8535712,174.7456809,16.02011.0Armenia,12892833.0,
2011.0,2011.0,Export,Armenia,World,17.0,Sugars and sugar confectionery,2912495.0,,40.7696272,44.6736646,-36.8535712,174.7456809,17.02011.0Armenia,65906223.0,
