yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2006,2006.0,Export,Bahrain,World,11.0,Products of the milling industry; malt; starches; inulin,45827.0,,26.1551249,50.5344606,-36.8535712,174.7456809
2006,2006.0,Export,Bahrain,Qatar,11.0,Products of the milling industry; malt; starches; inulin,14237.0,,26.1551249,50.5344606,25.3336984,51.2295295
2006,2006.0,Export,Bahrain,Saudi Arabia,11.0,Products of the milling industry; malt; starches; inulin,24766.0,,26.1551249,50.5344606,25.6242618,42.3528328
2006,2006.0,Export,Bahrain,Bunkers,11.0,Products of the milling industry; malt; starches; inulin,6824.0,,26.1551249,50.5344606,42.18544695,-71.13717580263157
