yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2003,2003.0,Re-Export,Cyprus,World,25.0,Salt; sulfur; earths and stone; plastering materials,258699.0,,34.9823018,33.1451285,-36.8535712,174.7456809
2003,2003.0,Re-Export,Cyprus,Denmark,25.0,Salt; sulfur; earths and stone; plastering materials,19506.0,,34.9823018,33.1451285,55.670249,10.3333283
2003,2003.0,Re-Export,Cyprus,Greece,25.0,Salt; sulfur; earths and stone; plastering materials,43089.0,,34.9823018,33.1451285,38.9953683,21.9877132
2003,2003.0,Re-Export,Cyprus,Israel,25.0,Salt; sulfur; earths and stone; plastering materials,32710.0,,34.9823018,33.1451285,30.8124247,34.8594762
2003,2003.0,Re-Export,Cyprus,Italy,25.0,Salt; sulfur; earths and stone; plastering materials,34780.0,,34.9823018,33.1451285,42.6384261,12.674297
2003,2003.0,Re-Export,Cyprus,Lebanon,25.0,Salt; sulfur; earths and stone; plastering materials,5809.0,,34.9823018,33.1451285,33.8750629,35.843409
2003,2003.0,Re-Export,Cyprus,Russian Federation,25.0,Salt; sulfur; earths and stone; plastering materials,2602.0,,34.9823018,33.1451285,64.6863136,97.7453061
2003,2003.0,Re-Export,Cyprus,Spain,25.0,Salt; sulfur; earths and stone; plastering materials,108929.0,,34.9823018,33.1451285,39.3260685,-4.8379791
2003,2003.0,Re-Export,Cyprus,United Kingdom,25.0,Salt; sulfur; earths and stone; plastering materials,11273.0,,34.9823018,33.1451285,54.7023545,-3.2765753
