yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2017,2017.0,Re-Export,Oman,World,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",649063.0,,21.0000287,57.0036901,-36.8535712,174.7456809
2017,2017.0,Re-Export,Oman,Qatar,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",539971.0,,21.0000287,57.0036901,25.3336984,51.2295295
2017,2017.0,Re-Export,Oman,Saudi Arabia,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",668.0,,21.0000287,57.0036901,25.6242618,42.3528328
2017,2017.0,Re-Export,Oman,Somalia,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",72954.0,,21.0000287,57.0036901,8.3676771,49.083416
2017,2017.0,Re-Export,Oman,United Arab Emirates,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",14767.0,,21.0000287,57.0036901,24.0002488,53.9994829
2017,2017.0,Re-Export,Oman,Yemen,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",20702.0,,21.0000287,57.0036901,16.3471243,47.8915271
