yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2004,2004.0,Export,Lebanon,World,36.0,Explosives; pyrotechnic products; matches,312000.0,,33.8750629,35.843409,-36.8535712,174.7456809
2004,2004.0,Export,Lebanon,Algeria,36.0,Explosives; pyrotechnic products; matches,3000.0,,33.8750629,35.843409,28.0000272,2.9999825
2004,2004.0,Export,Lebanon,Jordan,36.0,Explosives; pyrotechnic products; matches,14000.0,,33.8750629,35.843409,31.1667049,36.941628
2004,2004.0,Export,Lebanon,Kuwait,36.0,Explosives; pyrotechnic products; matches,1000.0,,33.8750629,35.843409,29.2733964,47.4979476
2004,2004.0,Export,Lebanon,Saudi Arabia,36.0,Explosives; pyrotechnic products; matches,294000.0,,33.8750629,35.843409,25.6242618,42.3528328
