yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2009,2009.0,Import,Djibouti,World,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,156106.0,,,,-36.8535712,174.7456809
2009,2009.0,Import,Djibouti,France,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,15098.0,,,,46.603354,1.8883335
2009,2009.0,Import,Djibouti,India,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,92124.0,,,,22.3511148,78.6677428
2009,2009.0,Import,Djibouti,United Arab Emirates,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,35140.0,,,,24.0002488,53.9994829
2009,2009.0,Import,Djibouti,Yemen,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,13745.0,,,,16.3471243,47.8915271
