yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2019,2019.0,Import,Malta,World,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",222941007.0,,35.8885993,14.4476911,-36.8535712,174.7456809
2019,2019.0,Import,Malta,Serbia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1720.0,,35.8885993,14.4476911,44.1534121,20.55144
2019,2019.0,Import,Malta,India,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1676045.0,,35.8885993,14.4476911,22.3511148,78.6677428
2019,2019.0,Import,Malta,Singapore,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",109589.0,,35.8885993,14.4476911,1.357107,103.8194992
2019,2019.0,Import,Malta,Slovakia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1525.0,,35.8885993,14.4476911,48.7411522,19.4528646
2019,2019.0,Import,Malta,Viet Nam,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",113495.0,,35.8885993,14.4476911,15.9266657,107.9650855
2019,2019.0,Import,Malta,Slovenia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",497783.0,,35.8885993,14.4476911,45.8133113,14.4808369
2019,2019.0,Import,Malta,South Africa,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",19007.0,,35.8885993,14.4476911,-28.8166236,24.991639
2019,2019.0,Import,Malta,Spain,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",11222437.0,,35.8885993,14.4476911,39.3260685,-4.8379791
2019,2019.0,Import,Malta,Sweden,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",249378.0,,35.8885993,14.4476911,59.6749712,14.5208584
2019,2019.0,Import,Malta,Switzerland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",138980.0,,35.8885993,14.4476911,46.7985624,8.2319736
2019,2019.0,Import,Malta,Thailand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6205261.0,,35.8885993,14.4476911,14.8971921,100.83273
2019,2019.0,Import,Malta,United Arab Emirates,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",183722.0,,35.8885993,14.4476911,24.0002488,53.9994829
2019,2019.0,Import,Malta,Turkey,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",25522702.0,,35.8885993,14.4476911,38.9597594,34.9249653
2019,2019.0,Import,Malta,Ukraine,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2968.0,,35.8885993,14.4476911,49.4871968,31.2718321
2019,2019.0,Import,Malta,North Macedonia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",206.0,,35.8885993,14.4476911,41.6171214,21.7168387
2019,2019.0,Import,Malta,Egypt,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",24.0,,35.8885993,14.4476911,26.2540493,29.2675469
2019,2019.0,Import,Malta,United Kingdom,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",63023855.0,,35.8885993,14.4476911,54.7023545,-3.2765753
2019,2019.0,Import,Malta,USA,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1685504.0,,35.8885993,14.4476911,39.7837304,-100.445882
2019,2019.0,Import,Malta,Uruguay,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",91.0,,35.8885993,14.4476911,-32.8755548,-56.0201525
2019,2019.0,Import,Malta,Venezuela,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",171.0,,35.8885993,14.4476911,8.0018709,-66.1109318
