yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2020,2020.0,Import,Comoros,World,68.0,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",38537.0,,-12.2045176,44.2832964,-36.8535712,174.7456809
2020,2020.0,Import,Comoros,China,68.0,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",15524.0,,-12.2045176,44.2832964,35.000074,104.999927
2020,2020.0,Import,Comoros,France,68.0,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",5816.0,,-12.2045176,44.2832964,46.603354,1.8883335
2020,2020.0,Import,Comoros,Indonesia,68.0,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",660.0,,-12.2045176,44.2832964,-2.4833826,117.8902853
2020,2020.0,Import,Comoros,Mauritius,68.0,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",230.0,,-12.2045176,44.2832964,-20.2759451,57.5703566
2020,2020.0,Import,Comoros,United Arab Emirates,68.0,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",14327.0,,-12.2045176,44.2832964,24.0002488,53.9994829
2020,2020.0,Import,Comoros,Turkey,68.0,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1040.0,,-12.2045176,44.2832964,38.9597594,34.9249653
2020,2020.0,Import,Comoros,United Rep. of Tanzania,68.0,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",937.0,,-12.2045176,44.2832964,,
