yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2007,2007.0,Export,Saudi Arabia,World,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,1086992.0,,25.6242618,42.3528328,-36.8535712,174.7456809
2007,2007.0,Export,Saudi Arabia,Bahrain,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,44291.0,,25.6242618,42.3528328,26.1551249,50.5344606
2007,2007.0,Export,Saudi Arabia,Kuwait,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,450379.0,,25.6242618,42.3528328,29.2733964,47.4979476
2007,2007.0,Export,Saudi Arabia,Lebanon,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,158486.0,,25.6242618,42.3528328,33.8750629,35.843409
2007,2007.0,Export,Saudi Arabia,Libya,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,72039.0,,25.6242618,42.3528328,26.8234472,18.1236723
2007,2007.0,Export,Saudi Arabia,Fmr Sudan,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,41356.0,,25.6242618,42.3528328,18.046398,34.41288
2007,2007.0,Export,Saudi Arabia,United Arab Emirates,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,36553.0,,25.6242618,42.3528328,24.0002488,53.9994829
2007,2007.0,Export,Saudi Arabia,Tunisia,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,107525.0,,25.6242618,42.3528328,33.8439408,9.400138
2007,2007.0,Export,Saudi Arabia,Ukraine,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,133673.0,,25.6242618,42.3528328,49.4871968,31.2718321
2007,2007.0,Export,Saudi Arabia,Yemen,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,42690.0,,25.6242618,42.3528328,16.3471243,47.8915271
