yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2007,2007.0,Export,Pakistan,World,81.0,Other base metals; cermets; articles thereof,732911.0,,30.3308401,71.247499,-36.8535712,174.7456809
2007,2007.0,Export,Pakistan,China,81.0,Other base metals; cermets; articles thereof,530385.0,,30.3308401,71.247499,35.000074,104.999927
2007,2007.0,Export,Pakistan,Germany,81.0,Other base metals; cermets; articles thereof,46.0,,30.3308401,71.247499,51.1638175,10.4478313
2007,2007.0,Export,Pakistan,Italy,81.0,Other base metals; cermets; articles thereof,30473.0,,30.3308401,71.247499,42.6384261,12.674297
2007,2007.0,Export,Pakistan,Singapore,81.0,Other base metals; cermets; articles thereof,163634.0,,30.3308401,71.247499,1.357107,103.8194992
2007,2007.0,Export,Pakistan,United Arab Emirates,81.0,Other base metals; cermets; articles thereof,5645.0,,30.3308401,71.247499,24.0002488,53.9994829
2007,2007.0,Export,Pakistan,United Kingdom,81.0,Other base metals; cermets; articles thereof,2728.0,,30.3308401,71.247499,54.7023545,-3.2765753
