yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2009,2009.0,Export,Malta,World,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,1266.0,,35.8885993,14.4476911,-36.8535712,174.7456809
2009,2009.0,Export,Malta,Canada,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,191.0,,35.8885993,14.4476911,61.0666922,-107.991707
2009,2009.0,Export,Malta,Germany,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,886.0,,35.8885993,14.4476911,51.1638175,10.4478313
2009,2009.0,Export,Malta,United Kingdom,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,189.0,,35.8885993,14.4476911,54.7023545,-3.2765753
