yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2012,2012.0,Import,Jordan,World,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",31593660.0,,31.1667049,36.941628,-36.8535712,174.7456809
2012,2012.0,Import,Jordan,Denmark,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",3711.0,,31.1667049,36.941628,55.670249,10.3333283
2012,2012.0,Import,Jordan,Finland,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1623.0,,31.1667049,36.941628,63.2467777,25.9209164
2012,2012.0,Import,Jordan,France,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",239356.0,,31.1667049,36.941628,46.603354,1.8883335
2012,2012.0,Import,Jordan,State of Palestine,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",3521.0,,31.1667049,36.941628,31.46242095,34.262716572130714
2012,2012.0,Import,Jordan,Germany,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",3344178.0,,31.1667049,36.941628,51.1638175,10.4478313
2012,2012.0,Import,Jordan,Greece,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",501575.0,,31.1667049,36.941628,38.9953683,21.9877132
2012,2012.0,Import,Jordan,"China, Hong Kong SAR",82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",14256.0,,31.1667049,36.941628,22.350627,114.1849161
2012,2012.0,Import,Jordan,Hungary,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",17085.0,,31.1667049,36.941628,47.1817585,19.5060937
2012,2012.0,Import,Jordan,Israel,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",2763.0,,31.1667049,36.941628,30.8124247,34.8594762
2012,2012.0,Import,Jordan,Italy,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",2330662.0,,31.1667049,36.941628,42.6384261,12.674297
2012,2012.0,Import,Jordan,Japan,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",546334.0,,31.1667049,36.941628,36.5748441,139.2394179
2012,2012.0,Import,Jordan,Rep. of Korea,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",569865.0,,31.1667049,36.941628,,
2012,2012.0,Import,Jordan,Lebanon,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",8346.0,,31.1667049,36.941628,33.8750629,35.843409
2012,2012.0,Import,Jordan,Latvia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",255.0,,31.1667049,36.941628,56.8406494,24.7537645
2012,2012.0,Import,Jordan,Malaysia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1972.0,,31.1667049,36.941628,4.5693754,102.2656823
2012,2012.0,Import,Jordan,Mexico,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",549411.0,,31.1667049,36.941628,23.6585116,-102.0077097
2012,2012.0,Import,Jordan,"Other Asia, nes",82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",897211.0,,31.1667049,36.941628,,
2012,2012.0,Import,Jordan,Morocco,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",126761.0,,31.1667049,36.941628,31.1728205,-7.3362482
2012,2012.0,Import,Jordan,Netherlands,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",72461.0,,31.1667049,36.941628,52.2434979,5.6343227
2012,2012.0,Import,Jordan,Norway,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",508973.0,,31.1667049,36.941628,60.5000209,9.0999715
2012,2012.0,Import,Jordan,Pakistan,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",122438.0,,31.1667049,36.941628,30.3308401,71.247499
2012,2012.0,Import,Jordan,Philippines,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",421.0,,31.1667049,36.941628,12.7503486,122.7312101
2012,2012.0,Import,Jordan,Poland,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",2660755.0,,31.1667049,36.941628,52.215933,19.134422
2012,2012.0,Import,Jordan,Portugal,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",27239.0,,31.1667049,36.941628,39.6621648,-8.1353519
2012,2012.0,Import,Jordan,Romania,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",50845.0,,31.1667049,36.941628,45.9852129,24.6859225
2012,2012.0,Import,Jordan,Russian Federation,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",237444.0,,31.1667049,36.941628,64.6863136,97.7453061
2012,2012.0,Import,Jordan,Saudi Arabia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",49151.0,,31.1667049,36.941628,25.6242618,42.3528328
2012,2012.0,Import,Jordan,India,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",778985.0,,31.1667049,36.941628,22.3511148,78.6677428
2012,2012.0,Import,Jordan,Singapore,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",900540.0,,31.1667049,36.941628,1.357107,103.8194992
2012,2012.0,Import,Jordan,Slovakia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1086.0,,31.1667049,36.941628,48.7411522,19.4528646
2012,2012.0,Import,Jordan,Viet Nam,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",147886.0,,31.1667049,36.941628,15.9266657,107.9650855
2012,2012.0,Import,Jordan,Slovenia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",125763.0,,31.1667049,36.941628,45.8133113,14.4808369
2012,2012.0,Import,Jordan,Spain,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",316596.0,,31.1667049,36.941628,39.3260685,-4.8379791
2012,2012.0,Import,Jordan,Sweden,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",151659.0,,31.1667049,36.941628,59.6749712,14.5208584
2012,2012.0,Import,Jordan,Switzerland,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",379216.0,,31.1667049,36.941628,46.7985624,8.2319736
2012,2012.0,Import,Jordan,Syria,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",119642.0,,31.1667049,36.941628,34.6401861,39.0494106
2012,2012.0,Import,Jordan,Thailand,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",2693.0,,31.1667049,36.941628,14.8971921,100.83273
2012,2012.0,Import,Jordan,United Arab Emirates,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",67199.0,,31.1667049,36.941628,24.0002488,53.9994829
2012,2012.0,Import,Jordan,Tunisia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",493.0,,31.1667049,36.941628,33.8439408,9.400138
2012,2012.0,Import,Jordan,Turkey,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",593475.0,,31.1667049,36.941628,38.9597594,34.9249653
2012,2012.0,Import,Jordan,Ukraine,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",79428.0,,31.1667049,36.941628,49.4871968,31.2718321
2012,2012.0,Import,Jordan,Egypt,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",258234.0,,31.1667049,36.941628,26.2540493,29.2675469
2012,2012.0,Import,Jordan,United Kingdom,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1377376.0,,31.1667049,36.941628,54.7023545,-3.2765753
2012,2012.0,Import,Jordan,Free Zones,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",111524.0,,31.1667049,36.941628,5.57675525,-0.1653113957934536
2012,2012.0,Import,Jordan,USA,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",3670223.0,,31.1667049,36.941628,39.7837304,-100.445882
