yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2004,2004.0,Re-Export,Jordan,World,11.0,Products of the milling industry; malt; starches; inulin,32263.0,,31.1667049,36.941628,-36.8535712,174.7456809
2004,2004.0,Re-Export,Jordan,Afghanistan,11.0,Products of the milling industry; malt; starches; inulin,2550.0,,31.1667049,36.941628,33.7680065,66.2385139
2004,2004.0,Re-Export,Jordan,Iraq,11.0,Products of the milling industry; malt; starches; inulin,8610.0,,31.1667049,36.941628,33.0955793,44.1749775
2004,2004.0,Re-Export,Jordan,Israel,11.0,Products of the milling industry; malt; starches; inulin,3103.0,,31.1667049,36.941628,30.8124247,34.8594762
2004,2004.0,Re-Export,Jordan,Free Zones,11.0,Products of the milling industry; malt; starches; inulin,18000.0,,31.1667049,36.941628,5.57675525,-0.1653113957934536
