yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2021,2021.0,Import,Oman,World,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2966293584.0,,21.0000287,57.0036901,-36.8535712,174.7456809
2021,2021.0,Import,Oman,Italy,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",18907895.0,,21.0000287,57.0036901,42.6384261,12.674297
2021,2021.0,Import,Oman,Jamaica,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",78023.0,,21.0000287,57.0036901,18.1850507,-77.3947693
2021,2021.0,Import,Oman,Japan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",968765129.0,,21.0000287,57.0036901,36.5748441,139.2394179
2021,2021.0,Import,Oman,Jordan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",52991812.0,,21.0000287,57.0036901,31.1667049,36.941628
2021,2021.0,Import,Oman,Rep. of Korea,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",22570327.0,,21.0000287,57.0036901,,
2021,2021.0,Import,Oman,Kuwait,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",13162709.0,,21.0000287,57.0036901,29.2733964,47.4979476
2021,2021.0,Import,Oman,Lebanon,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",210166.0,,21.0000287,57.0036901,33.8750629,35.843409
2021,2021.0,Import,Oman,Latvia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",361.0,,21.0000287,57.0036901,56.8406494,24.7537645
2021,2021.0,Import,Oman,Lithuania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4759.0,,21.0000287,57.0036901,55.3500003,23.7499997
2021,2021.0,Import,Oman,Luxembourg,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",16307703.0,,21.0000287,57.0036901,49.8158683,6.1296751
2021,2021.0,Import,Oman,Malaysia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",448304.0,,21.0000287,57.0036901,4.5693754,102.2656823
2021,2021.0,Import,Oman,Mexico,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",13299867.0,,21.0000287,57.0036901,23.6585116,-102.0077097
2021,2021.0,Import,Oman,"Other Asia, nes",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",23616283.0,,21.0000287,57.0036901,,
2021,2021.0,Import,Oman,Morocco,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",752491.0,,21.0000287,57.0036901,31.1728205,-7.3362482
2021,2021.0,Import,Oman,Netherlands,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1734530.0,,21.0000287,57.0036901,52.2434979,5.6343227
2021,2021.0,Import,Oman,New Zealand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",242455.0,,21.0000287,57.0036901,-41.5000831,172.8344077
2021,2021.0,Import,Oman,United States Minor Outlying Islands,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3032.0,,21.0000287,57.0036901,16.7325005,-169.5282535
2021,2021.0,Import,Oman,Pakistan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",727001.0,,21.0000287,57.0036901,30.3308401,71.247499
2021,2021.0,Import,Oman,Philippines,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",311074.0,,21.0000287,57.0036901,12.7503486,122.7312101
2021,2021.0,Import,Oman,Poland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",32720.0,,21.0000287,57.0036901,52.215933,19.134422
2021,2021.0,Import,Oman,Portugal,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",7263.0,,21.0000287,57.0036901,39.6621648,-8.1353519
2021,2021.0,Import,Oman,Qatar,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",26649188.0,,21.0000287,57.0036901,25.3336984,51.2295295
2021,2021.0,Import,Oman,Romania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1133.0,,21.0000287,57.0036901,45.9852129,24.6859225
2021,2021.0,Import,Oman,Russian Federation,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",782.0,,21.0000287,57.0036901,64.6863136,97.7453061
2021,2021.0,Import,Oman,Saint Kitts and Nevis,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1019.0,,21.0000287,57.0036901,17.250512,-62.6725973
2021,2021.0,Import,Oman,Saudi Arabia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",42436338.0,,21.0000287,57.0036901,25.6242618,42.3528328
2021,2021.0,Import,Oman,India,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",30954829.0,,21.0000287,57.0036901,22.3511148,78.6677428
2021,2021.0,Import,Oman,Singapore,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",36736566.0,,21.0000287,57.0036901,1.357107,103.8194992
2021,2021.0,Import,Oman,Viet Nam,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",86569.0,,21.0000287,57.0036901,15.9266657,107.9650855
2021,2021.0,Import,Oman,Slovenia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",39011.0,,21.0000287,57.0036901,45.8133113,14.4808369
2021,2021.0,Import,Oman,South Africa,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2353115.0,,21.0000287,57.0036901,-28.8166236,24.991639
2021,2021.0,Import,Oman,Spain,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",14300782.0,,21.0000287,57.0036901,39.3260685,-4.8379791
2021,2021.0,Import,Oman,Sweden,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",135565.0,,21.0000287,57.0036901,59.6749712,14.5208584
2021,2021.0,Import,Oman,Switzerland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",116795.0,,21.0000287,57.0036901,46.7985624,8.2319736
2021,2021.0,Import,Oman,Thailand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",305734483.0,,21.0000287,57.0036901,14.8971921,100.83273
2021,2021.0,Import,Oman,United Arab Emirates,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",611925114.0,,21.0000287,57.0036901,24.0002488,53.9994829
2021,2021.0,Import,Oman,Tunisia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",16007.0,,21.0000287,57.0036901,33.8439408,9.400138
2021,2021.0,Import,Oman,Turkey,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",10422501.0,,21.0000287,57.0036901,38.9597594,34.9249653
2021,2021.0,Import,Oman,Ukraine,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1048.0,,21.0000287,57.0036901,49.4871968,31.2718321
2021,2021.0,Import,Oman,Egypt,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2164205.0,,21.0000287,57.0036901,26.2540493,29.2675469
2021,2021.0,Import,Oman,United Kingdom,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",45179292.0,,21.0000287,57.0036901,54.7023545,-3.2765753
2021,2021.0,Import,Oman,United Rep. of Tanzania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",9097.0,,21.0000287,57.0036901,,
2021,2021.0,Import,Oman,Free Zones,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",173669.0,,21.0000287,57.0036901,5.57675525,-0.1653113957934536
2021,2021.0,Import,Oman,USA,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",326735705.0,,21.0000287,57.0036901,39.7837304,-100.445882
2021,2021.0,Import,Oman,Yemen,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",539929.0,,21.0000287,57.0036901,16.3471243,47.8915271
