yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2013,2013.0,Export,Algeria,World,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1645010.0,,28.0000272,2.9999825,-36.8535712,174.7456809
2013,2013.0,Export,Algeria,China,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2457.0,,28.0000272,2.9999825,35.000074,104.999927
2013,2013.0,Export,Algeria,France,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1634550.0,,28.0000272,2.9999825,46.603354,1.8883335
2013,2013.0,Export,Algeria,Italy,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4951.0,,28.0000272,2.9999825,42.6384261,12.674297
2013,2013.0,Export,Algeria,Japan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",440.0,,28.0000272,2.9999825,36.5748441,139.2394179
2013,2013.0,Export,Algeria,Libya,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2411.0,,28.0000272,2.9999825,26.8234472,18.1236723
2013,2013.0,Export,Algeria,Senegal,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",97.0,,28.0000272,2.9999825,14.4750607,-14.4529612
2013,2013.0,Export,Algeria,Spain,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",105.0,,28.0000272,2.9999825,39.3260685,-4.8379791
