yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2015,2015.0,Import,Afghanistan,World,36.0,Explosives; pyrotechnic products; matches,4036805.0,,33.7680065,66.2385139,-36.8535712,174.7456809
2015,2015.0,Import,Afghanistan,China,36.0,Explosives; pyrotechnic products; matches,8193.0,,33.7680065,66.2385139,35.000074,104.999927
2015,2015.0,Import,Afghanistan,Pakistan,36.0,Explosives; pyrotechnic products; matches,3354041.0,,33.7680065,66.2385139,30.3308401,71.247499
2015,2015.0,Import,Afghanistan,Russian Federation,36.0,Explosives; pyrotechnic products; matches,674571.0,,33.7680065,66.2385139,64.6863136,97.7453061
