,rtTitle,ptTitle,rgDesc,TradeValue
0,Malta,Algeria,Export,15563491.0
1,Malta,Algeria,Import,101066221.0
2,Malta,Armenia,Export,248.0
3,Malta,Armenia,Import,16311.0
4,Malta,Azerbaijan,Export,959922.0
5,Malta,Azerbaijan,Import,45416426.0
6,Malta,Bahrain,Export,1479361.0
7,Malta,Bahrain,Import,208977.0
8,Malta,Cyprus,Export,3777026.0
9,Malta,Cyprus,Import,7760050.0
10,Malta,Djibouti,Export,5423459.0
11,Malta,Djibouti,Import,559.0
12,Malta,Georgia,Export,10923838.0
13,Malta,Georgia,Import,5093226.0
14,Malta,Iraq,Export,1780022.0
15,Malta,Iraq,Import,56477.0
16,Malta,Israel,Export,10249815.0
17,Malta,Israel,Import,86172014.0
18,Malta,Jordan,Export,17807225.0
19,Malta,Jordan,Import,71581.0
20,Malta,Kuwait,Export,3597549.0
21,Malta,Kuwait,Import,28821.0
22,Malta,Lebanon,Export,682172.0
23,Malta,Lebanon,Import,1899174.0
24,Malta,Libya,Export,256830530.0
25,Malta,Libya,Import,31648690.0
26,Malta,Mauritania,Export,307140.0
27,Malta,Morocco,Export,978633.0
28,Malta,Morocco,Import,58284898.0
29,Malta,Oman,Export,7699282.0
30,Malta,Oman,Import,464167.0
31,Malta,Pakistan,Export,21618.0
32,Malta,Pakistan,Import,2934050.0
33,Malta,Qatar,Export,2998544.0
34,Malta,Qatar,Import,246286.0
35,Malta,Saudi Arabia,Export,27309667.0
36,Malta,Saudi Arabia,Import,120989488.0
37,Malta,State of Palestine,Export,153232.0
38,Malta,Syria,Export,93681.0
39,Malta,Syria,Import,304263.0
40,Malta,Turkey,Export,30304776.0
41,Malta,Turkey,Import,596089520.0
42,Malta,United Arab Emirates,Export,31654283.0
43,Malta,United Arab Emirates,Import,15328065.0
44,Malta,World,Export,4696450149.0
45,Malta,World,Import,7462713062.0
46,Malta,Yemen,Export,8768751.0
47,Malta,Yemen,Import,354.0
