yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2010,2010.0,Re-Export,Saudi Arabia,World,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,114400.0,,25.6242618,42.3528328,-36.8535712,174.7456809
2010,2010.0,Re-Export,Saudi Arabia,Bahrain,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,46667.0,,25.6242618,42.3528328,26.1551249,50.5344606
2010,2010.0,Re-Export,Saudi Arabia,Somalia,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,31467.0,,25.6242618,42.3528328,8.3676771,49.083416
2010,2010.0,Re-Export,Saudi Arabia,Yemen,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,36267.0,,25.6242618,42.3528328,16.3471243,47.8915271
